TRN_REF_NO,TRN_DT,TXN_BRANCH,PRODUCT_CODE,VALUE_DATE,AC_BRANCH,ACCOUNT_NO,TRN_CODE,LCY_AMOUNT,AMOUNT,DRCR_IND,MODULE,INSTRUMENT_NO,EXTENDED_CODE,RELATED_CUSTOMER,TXN_INIT_DATE,EXTRACTION_DATE,AC_ENTRY_SR_NO,EVENT,AMOUNT_TAG,OFS_ACC,OFS_BRANCH,EVENT_SR_NO,AC_CCY,GROUP_TXN_COUNT,HIDE_TXN_IN_STMT,AUTH_STAT,PERIOD_CODE,TXN_ID,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,REAL_DT_TIME,SOURCE_CODE
TRN000000001555,2026-04-05,005,SAV1,2026-04-05,005,100000001555,WDR,65760.000,92680.800,D,MOD,INSTRUMENT_NO_15,240943,CUST000755,2026-04-05,2026-04-05,593162,EVEN,AMOUNT_TAG_1555,100000001555,005,386485,EUR,0,N,A,PER,TXN0000000000001555,EXT_OFSTXN_CODE,DATA_1_1555,DATA_2_1555,DATA_3_1555,DATA_4_1555,DATA_5_1555,DATA_6_1555,DATA_7_1555,DATA_8_1555,DATA_9_1555,C,BATCH_REF_NO_1555,WDR,2026-04-05 18:18:00,SOURCE_CODE_1555
TRN000000001556,2026-04-06,006,CURR,2026-04-06,006,100000001556,TRF,8653.600,5612.200,C,MOD,INSTRUMENT_NO_15,749152,CUST000756,2026-04-06,2026-04-06,733001,EVEN,AMOUNT_TAG_1556,100000001556,006,144185,BRL,2,N,A,PER,TXN0000000000001556,EXT_OFSTXN_CODE,DATA_1_1556,DATA_2_1556,DATA_3_1556,DATA_4_1556,DATA_5_1556,DATA_6_1556,DATA_7_1556,DATA_8_1556,DATA_9_1556,C,BATCH_REF_NO_1556,TRF,2026-04-06 19:25:00,SOURCE_CODE_1556
TRN000000001557,2026-04-07,007,LOAN,2026-04-07,007,100000001557,FEE,10222.600,6685.400,D,MOD,INSTRUMENT_NO_15,483508,CUST000757,2026-04-07,2026-04-07,996050,EVEN,AMOUNT_TAG_1557,100000001557,007,75796,USD,2,N,A,PER,TXN0000000000001557,EXT_OFSTXN_CODE,DATA_1_1557,DATA_2_1557,DATA_3_1557,DATA_4_1557,DATA_5_1557,DATA_6_1557,DATA_7_1557,DATA_8_1557,DATA_9_1557,C,BATCH_REF_NO_1557,FEE,2026-04-07 20:32:00,SOURCE_CODE_1557
TRN000000001558,2026-04-08,008,TD01,2026-04-08,008,100000001558,INT,4142.300,24639.000,C,MOD,INSTRUMENT_NO_15,585845,CUST000758,2026-04-08,2026-04-08,71021,EVEN,AMOUNT_TAG_1558,100000001558,008,416617,PEN,32,N,A,PER,TXN0000000000001558,EXT_OFSTXN_CODE,DATA_1_1558,DATA_2_1558,DATA_3_1558,DATA_4_1558,DATA_5_1558,DATA_6_1558,DATA_7_1558,DATA_8_1558,DATA_9_1558,C,BATCH_REF_NO_1558,INT,2026-04-08 21:39:00,SOURCE_CODE_1558
TRN000000001559,2026-04-09,009,CARD,2026-04-09,009,100000001559,REV,6593.000,17399.000,D,MOD,INSTRUMENT_NO_15,381720,CUST000759,2026-04-09,2026-04-09,64262,EVEN,AMOUNT_TAG_1559,100000001559,009,178381,EUR,30,Y,A,PER,TXN0000000000001559,EXT_OFSTXN_CODE,DATA_1_1559,DATA_2_1559,DATA_3_1559,DATA_4_1559,DATA_5_1559,DATA_6_1559,DATA_7_1559,DATA_8_1559,DATA_9_1559,C,BATCH_REF_NO_1559,REV,2026-04-09 22:46:00,SOURCE_CODE_1559
TRN000000001560,2026-04-10,010,CLRG,2026-04-10,010,100000001560,PAY,5532.500,7557.200,C,MOD,INSTRUMENT_NO_15,424456,CUST000760,2026-04-10,2026-04-10,523647,EVEN,AMOUNT_TAG_1560,100000001560,010,540431,BRL,10,N,A,PER,TXN0000000000001560,EXT_OFSTXN_CODE,DATA_1_1560,DATA_2_1560,DATA_3_1560,DATA_4_1560,DATA_5_1560,DATA_6_1560,DATA_7_1560,DATA_8_1560,DATA_9_1560,C,BATCH_REF_NO_1560,PAY,2026-04-10 23:53:00,SOURCE_CODE_1560
TRN000000001561,2026-04-11,011,SAV1,2026-04-11,011,100000001561,ATM,20791.000,16681.800,D,MOD,INSTRUMENT_NO_15,599947,CUST000761,2026-04-11,2026-04-11,814463,EVEN,AMOUNT_TAG_1561,100000001561,011,817107,USD,27,N,A,PER,TXN0000000000001561,EXT_OFSTXN_CODE,DATA_1_1561,DATA_2_1561,DATA_3_1561,DATA_4_1561,DATA_5_1561,DATA_6_1561,DATA_7_1561,DATA_8_1561,DATA_9_1561,C,BATCH_REF_NO_1561,ATM,2026-04-11 00:00:00,SOURCE_CODE_1561
TRN000000001562,2026-04-12,012,CURR,2026-04-12,012,100000001562,DEP,17454.300,8346.300,C,MOD,INSTRUMENT_NO_15,774606,CUST000762,2026-04-12,2026-04-12,146593,EVEN,AMOUNT_TAG_1562,100000001562,012,391391,PEN,1,N,A,PER,TXN0000000000001562,EXT_OFSTXN_CODE,DATA_1_1562,DATA_2_1562,DATA_3_1562,DATA_4_1562,DATA_5_1562,DATA_6_1562,DATA_7_1562,DATA_8_1562,DATA_9_1562,C,BATCH_REF_NO_1562,DEP,2026-04-12 01:07:00,SOURCE_CODE_1562
TRN000000001563,2026-04-13,013,LOAN,2026-04-13,013,100000001563,WDR,9554.800,5954.100,D,MOD,INSTRUMENT_NO_15,82918,CUST000763,2026-04-13,2026-04-13,773924,EVEN,AMOUNT_TAG_1563,100000001563,013,947405,EUR,24,N,A,PER,TXN0000000000001563,EXT_OFSTXN_CODE,DATA_1_1563,DATA_2_1563,DATA_3_1563,DATA_4_1563,DATA_5_1563,DATA_6_1563,DATA_7_1563,DATA_8_1563,DATA_9_1563,C,BATCH_REF_NO_1563,WDR,2026-04-13 02:14:00,SOURCE_CODE_1563
TRN000000001564,2026-04-14,014,TD01,2026-04-14,014,100000001564,TRF,9749.600,17674.000,C,MOD,INSTRUMENT_NO_15,162315,CUST000764,2026-04-14,2026-04-14,979578,EVEN,AMOUNT_TAG_1564,100000001564,014,902951,BRL,12,N,A,PER,TXN0000000000001564,EXT_OFSTXN_CODE,DATA_1_1564,DATA_2_1564,DATA_3_1564,DATA_4_1564,DATA_5_1564,DATA_6_1564,DATA_7_1564,DATA_8_1564,DATA_9_1564,C,BATCH_REF_NO_1564,TRF,2026-04-14 03:21:00,SOURCE_CODE_1564
TRN000000001565,2026-04-15,015,CARD,2026-04-15,015,100000001565,FEE,1395.600,9737.900,D,MOD,INSTRUMENT_NO_15,615518,CUST000765,2026-04-15,2026-04-15,811202,EVEN,AMOUNT_TAG_1565,100000001565,015,75997,USD,32,N,U,PER,TXN0000000000001565,EXT_OFSTXN_CODE,DATA_1_1565,DATA_2_1565,DATA_3_1565,DATA_4_1565,DATA_5_1565,DATA_6_1565,DATA_7_1565,DATA_8_1565,DATA_9_1565,C,BATCH_REF_NO_1565,FEE,2026-04-15 04:28:00,SOURCE_CODE_1565
TRN000000001566,2026-04-16,016,CLRG,2026-04-16,016,100000001566,INT,16576.600,6315.100,C,MOD,INSTRUMENT_NO_15,973037,CUST000766,2026-04-16,2026-04-16,318120,EVEN,AMOUNT_TAG_1566,100000001566,016,564153,PEN,18,N,A,PER,TXN0000000000001566,EXT_OFSTXN_CODE,DATA_1_1566,DATA_2_1566,DATA_3_1566,DATA_4_1566,DATA_5_1566,DATA_6_1566,DATA_7_1566,DATA_8_1566,DATA_9_1566,C,BATCH_REF_NO_1566,INT,2026-04-16 05:35:00,SOURCE_CODE_1566
TRN000000001567,2026-04-17,017,SAV1,2026-04-17,017,100000001567,REV,12832.900,14000.000,D,MOD,INSTRUMENT_NO_15,956901,CUST000767,2026-04-17,2026-04-17,926835,EVEN,AMOUNT_TAG_1567,100000001567,017,744865,EUR,32,N,A,PER,TXN0000000000001567,EXT_OFSTXN_CODE,DATA_1_1567,DATA_2_1567,DATA_3_1567,DATA_4_1567,DATA_5_1567,DATA_6_1567,DATA_7_1567,DATA_8_1567,DATA_9_1567,C,BATCH_REF_NO_1567,REV,2026-04-17 06:42:00,SOURCE_CODE_1567
TRN000000001568,2026-04-18,018,CURR,2026-04-18,018,100000001568,PAY,13444.200,1476.900,C,MOD,INSTRUMENT_NO_15,50463,CUST000768,2026-04-18,2026-04-18,52333,EVEN,AMOUNT_TAG_1568,100000001568,018,631948,BRL,0,N,A,PER,TXN0000000000001568,EXT_OFSTXN_CODE,DATA_1_1568,DATA_2_1568,DATA_3_1568,DATA_4_1568,DATA_5_1568,DATA_6_1568,DATA_7_1568,DATA_8_1568,DATA_9_1568,C,BATCH_REF_NO_1568,PAY,2026-04-18 07:49:00,SOURCE_CODE_1568
TRN000000001569,2026-04-19,019,LOAN,2026-04-19,019,100000001569,ATM,23185.600,10643.200,D,MOD,INSTRUMENT_NO_15,483821,CUST000769,2026-04-19,2026-04-19,375824,EVEN,AMOUNT_TAG_1569,100000001569,019,5235,USD,31,N,A,PER,TXN0000000000001569,EXT_OFSTXN_CODE,DATA_1_1569,DATA_2_1569,DATA_3_1569,DATA_4_1569,DATA_5_1569,DATA_6_1569,DATA_7_1569,DATA_8_1569,DATA_9_1569,C,BATCH_REF_NO_1569,ATM,2026-04-19 08:56:00,SOURCE_CODE_1569
TRN000000001570,2026-04-20,020,TD01,2026-04-20,020,100000001570,DEP,4516.100,3126.400,C,MOD,INSTRUMENT_NO_15,677037,CUST000770,2026-04-20,2026-04-20,551715,EVEN,AMOUNT_TAG_1570,100000001570,020,179711,PEN,24,N,A,PER,TXN0000000000001570,EXT_OFSTXN_CODE,DATA_1_1570,DATA_2_1570,DATA_3_1570,DATA_4_1570,DATA_5_1570,DATA_6_1570,DATA_7_1570,DATA_8_1570,DATA_9_1570,C,BATCH_REF_NO_1570,DEP,2026-04-20 09:03:00,SOURCE_CODE_1570
TRN000000001571,2026-04-21,021,CARD,2026-04-21,021,100000001571,WDR,14123.300,16553.300,D,MOD,INSTRUMENT_NO_15,496950,CUST000771,2026-04-21,2026-04-21,794431,EVEN,AMOUNT_TAG_1571,100000001571,021,696825,EUR,17,N,A,PER,TXN0000000000001571,EXT_OFSTXN_CODE,DATA_1_1571,DATA_2_1571,DATA_3_1571,DATA_4_1571,DATA_5_1571,DATA_6_1571,DATA_7_1571,DATA_8_1571,DATA_9_1571,C,BATCH_REF_NO_1571,WDR,2026-04-21 10:10:00,SOURCE_CODE_1571
TRN000000001572,2026-04-22,022,CLRG,2026-04-22,022,100000001572,TRF,2943.400,10772.000,C,MOD,INSTRUMENT_NO_15,932395,CUST000772,2026-04-22,2026-04-22,601703,EVEN,AMOUNT_TAG_1572,100000001572,022,991051,BRL,20,N,A,PER,TXN0000000000001572,EXT_OFSTXN_CODE,DATA_1_1572,DATA_2_1572,DATA_3_1572,DATA_4_1572,DATA_5_1572,DATA_6_1572,DATA_7_1572,DATA_8_1572,DATA_9_1572,C,BATCH_REF_NO_1572,TRF,2026-04-22 11:17:00,SOURCE_CODE_1572
TRN000000001573,2026-04-23,023,SAV1,2026-04-23,023,100000001573,FEE,20283.300,2844.700,D,MOD,INSTRUMENT_NO_15,986475,CUST000773,2026-04-23,2026-04-23,346167,EVEN,AMOUNT_TAG_1573,100000001573,023,52500,USD,16,N,A,PER,TXN0000000000001573,EXT_OFSTXN_CODE,DATA_1_1573,DATA_2_1573,DATA_3_1573,DATA_4_1573,DATA_5_1573,DATA_6_1573,DATA_7_1573,DATA_8_1573,DATA_9_1573,C,BATCH_REF_NO_1573,FEE,2026-04-23 12:24:00,SOURCE_CODE_1573
TRN000000001574,2026-04-24,024,CURR,2026-04-24,024,100000001574,INT,21044.800,22072.800,C,MOD,INSTRUMENT_NO_15,275860,CUST000774,2026-04-24,2026-04-24,954810,EVEN,AMOUNT_TAG_1574,100000001574,024,91957,PEN,24,N,A,PER,TXN0000000000001574,EXT_OFSTXN_CODE,DATA_1_1574,DATA_2_1574,DATA_3_1574,DATA_4_1574,DATA_5_1574,DATA_6_1574,DATA_7_1574,DATA_8_1574,DATA_9_1574,C,BATCH_REF_NO_1574,INT,2026-04-24 13:31:00,SOURCE_CODE_1574
TRN000000001575,2026-04-25,025,LOAN,2026-04-25,025,100000001575,REV,24224.100,12082.100,D,MOD,INSTRUMENT_NO_15,206553,CUST000775,2026-04-25,2026-04-25,984451,EVEN,AMOUNT_TAG_1575,100000001575,025,876565,EUR,15,N,A,PER,TXN0000000000001575,EXT_OFSTXN_CODE,DATA_1_1575,DATA_2_1575,DATA_3_1575,DATA_4_1575,DATA_5_1575,DATA_6_1575,DATA_7_1575,DATA_8_1575,DATA_9_1575,C,BATCH_REF_NO_1575,REV,2026-04-25 14:38:00,SOURCE_CODE_1575
TRN000000001576,2026-04-26,001,TD01,2026-04-26,001,100000001576,PAY,10179.400,22485.700,C,MOD,INSTRUMENT_NO_15,703394,CUST000776,2026-04-26,2026-04-26,730792,EVEN,AMOUNT_TAG_1576,100000001576,001,4397,BRL,5,N,A,PER,TXN0000000000001576,EXT_OFSTXN_CODE,DATA_1_1576,DATA_2_1576,DATA_3_1576,DATA_4_1576,DATA_5_1576,DATA_6_1576,DATA_7_1576,DATA_8_1576,DATA_9_1576,C,BATCH_REF_NO_1576,PAY,2026-04-26 15:45:00,SOURCE_CODE_1576
TRN000000001577,2026-04-27,002,CARD,2026-04-27,002,100000001577,ATM,21784.600,10254.600,D,MOD,INSTRUMENT_NO_15,48250,CUST000777,2026-04-27,2026-04-27,998314,EVEN,AMOUNT_TAG_1577,100000001577,002,210660,USD,28,N,A,PER,TXN0000000000001577,EXT_OFSTXN_CODE,DATA_1_1577,DATA_2_1577,DATA_3_1577,DATA_4_1577,DATA_5_1577,DATA_6_1577,DATA_7_1577,DATA_8_1577,DATA_9_1577,C,BATCH_REF_NO_1577,ATM,2026-04-27 16:52:00,SOURCE_CODE_1577
TRN000000001578,2026-04-28,003,CLRG,2026-04-28,003,100000001578,DEP,5022.600,16749.000,C,MOD,INSTRUMENT_NO_15,757378,CUST000778,2026-04-28,2026-04-28,522895,EVEN,AMOUNT_TAG_1578,100000001578,003,573794,PEN,34,Y,A,PER,TXN0000000000001578,EXT_OFSTXN_CODE,DATA_1_1578,DATA_2_1578,DATA_3_1578,DATA_4_1578,DATA_5_1578,DATA_6_1578,DATA_7_1578,DATA_8_1578,DATA_9_1578,C,BATCH_REF_NO_1578,DEP,2026-04-28 17:59:00,SOURCE_CODE_1578
TRN000000001579,2026-04-29,004,SAV1,2026-04-29,004,100000001579,WDR,2884.000,24682.800,D,MOD,INSTRUMENT_NO_15,752835,CUST000779,2026-04-29,2026-04-29,903635,EVEN,AMOUNT_TAG_1579,100000001579,004,993131,EUR,33,N,A,PER,TXN0000000000001579,EXT_OFSTXN_CODE,DATA_1_1579,DATA_2_1579,DATA_3_1579,DATA_4_1579,DATA_5_1579,DATA_6_1579,DATA_7_1579,DATA_8_1579,DATA_9_1579,C,BATCH_REF_NO_1579,WDR,2026-04-29 18:06:00,SOURCE_CODE_1579
TRN000000001580,2026-04-30,005,CURR,2026-04-30,005,100000001580,TRF,4063.600,8254.300,C,MOD,INSTRUMENT_NO_15,293344,CUST000780,2026-04-30,2026-04-30,965678,EVEN,AMOUNT_TAG_1580,100000001580,005,51403,BRL,10,N,A,PER,TXN0000000000001580,EXT_OFSTXN_CODE,DATA_1_1580,DATA_2_1580,DATA_3_1580,DATA_4_1580,DATA_5_1580,DATA_6_1580,DATA_7_1580,DATA_8_1580,DATA_9_1580,C,BATCH_REF_NO_1580,TRF,2026-04-30 19:13:00,SOURCE_CODE_1580
TRN000000001581,2026-05-01,006,LOAN,2026-05-01,006,100000001581,FEE,1891.400,13569.200,D,MOD,INSTRUMENT_NO_15,319490,CUST000781,2026-05-01,2026-05-01,869082,EVEN,AMOUNT_TAG_1581,100000001581,006,843763,USD,10,N,A,PER,TXN0000000000001581,EXT_OFSTXN_CODE,DATA_1_1581,DATA_2_1581,DATA_3_1581,DATA_4_1581,DATA_5_1581,DATA_6_1581,DATA_7_1581,DATA_8_1581,DATA_9_1581,C,BATCH_REF_NO_1581,FEE,2026-05-01 20:20:00,SOURCE_CODE_1581
TRN000000001582,2026-05-02,007,TD01,2026-05-02,007,100000001582,INT,8003.600,1617.000,C,MOD,INSTRUMENT_NO_15,845903,CUST000782,2026-05-02,2026-05-02,520364,EVEN,AMOUNT_TAG_1582,100000001582,007,782551,PEN,17,N,A,PER,TXN0000000000001582,EXT_OFSTXN_CODE,DATA_1_1582,DATA_2_1582,DATA_3_1582,DATA_4_1582,DATA_5_1582,DATA_6_1582,DATA_7_1582,DATA_8_1582,DATA_9_1582,C,BATCH_REF_NO_1582,INT,2026-05-02 21:27:00,SOURCE_CODE_1582
TRN000000001583,2026-05-03,008,CARD,2026-05-03,008,100000001583,REV,9697.500,2129.200,D,MOD,INSTRUMENT_NO_15,715918,CUST000783,2026-05-03,2026-05-03,245408,EVEN,AMOUNT_TAG_1583,100000001583,008,451995,EUR,10,N,A,PER,TXN0000000000001583,EXT_OFSTXN_CODE,DATA_1_1583,DATA_2_1583,DATA_3_1583,DATA_4_1583,DATA_5_1583,DATA_6_1583,DATA_7_1583,DATA_8_1583,DATA_9_1583,C,BATCH_REF_NO_1583,REV,2026-05-03 22:34:00,SOURCE_CODE_1583
TRN000000001584,2026-05-04,009,CLRG,2026-05-04,009,100000001584,PAY,6190.400,8099.400,C,MOD,INSTRUMENT_NO_15,778463,CUST000784,2026-05-04,2026-05-04,455405,EVEN,AMOUNT_TAG_1584,100000001584,009,16808,BRL,28,N,A,PER,TXN0000000000001584,EXT_OFSTXN_CODE,DATA_1_1584,DATA_2_1584,DATA_3_1584,DATA_4_1584,DATA_5_1584,DATA_6_1584,DATA_7_1584,DATA_8_1584,DATA_9_1584,C,BATCH_REF_NO_1584,PAY,2026-05-04 23:41:00,SOURCE_CODE_1584
TRN000000001585,2026-05-05,010,SAV1,2026-05-05,010,100000001585,ATM,4854.500,1446.000,D,MOD,INSTRUMENT_NO_15,581367,CUST000785,2026-05-05,2026-05-05,421081,EVEN,AMOUNT_TAG_1585,100000001585,010,978392,USD,4,N,A,PER,TXN0000000000001585,EXT_OFSTXN_CODE,DATA_1_1585,DATA_2_1585,DATA_3_1585,DATA_4_1585,DATA_5_1585,DATA_6_1585,DATA_7_1585,DATA_8_1585,DATA_9_1585,C,BATCH_REF_NO_1585,ATM,2026-05-05 00:48:00,SOURCE_CODE_1585
TRN000000001586,2026-05-06,011,CURR,2026-05-06,011,100000001586,DEP,21223.200,10080.800,C,MOD,INSTRUMENT_NO_15,572259,CUST000786,2026-05-06,2026-05-06,971406,EVEN,AMOUNT_TAG_1586,100000001586,011,228974,PEN,23,N,A,PER,TXN0000000000001586,EXT_OFSTXN_CODE,DATA_1_1586,DATA_2_1586,DATA_3_1586,DATA_4_1586,DATA_5_1586,DATA_6_1586,DATA_7_1586,DATA_8_1586,DATA_9_1586,C,BATCH_REF_NO_1586,DEP,2026-05-06 01:55:00,SOURCE_CODE_1586
TRN000000001587,2026-05-07,012,LOAN,2026-05-07,012,100000001587,WDR,9401.900,16293.800,D,MOD,INSTRUMENT_NO_15,941329,CUST000787,2026-05-07,2026-05-07,25226,EVEN,AMOUNT_TAG_1587,100000001587,012,169198,EUR,4,N,A,PER,TXN0000000000001587,EXT_OFSTXN_CODE,DATA_1_1587,DATA_2_1587,DATA_3_1587,DATA_4_1587,DATA_5_1587,DATA_6_1587,DATA_7_1587,DATA_8_1587,DATA_9_1587,C,BATCH_REF_NO_1587,WDR,2026-05-07 02:02:00,SOURCE_CODE_1587
TRN000000001588,2026-05-08,013,TD01,2026-05-08,013,100000001588,TRF,5249.900,23641.300,C,MOD,INSTRUMENT_NO_15,43994,CUST000788,2026-05-08,2026-05-08,431138,EVEN,AMOUNT_TAG_1588,100000001588,013,476640,BRL,20,N,U,PER,TXN0000000000001588,EXT_OFSTXN_CODE,DATA_1_1588,DATA_2_1588,DATA_3_1588,DATA_4_1588,DATA_5_1588,DATA_6_1588,DATA_7_1588,DATA_8_1588,DATA_9_1588,C,BATCH_REF_NO_1588,TRF,2026-05-08 03:09:00,SOURCE_CODE_1588
TRN000000001589,2026-05-09,014,CARD,2026-05-09,014,100000001589,FEE,14163.500,6644.600,D,MOD,INSTRUMENT_NO_15,802432,CUST000789,2026-05-09,2026-05-09,574225,EVEN,AMOUNT_TAG_1589,100000001589,014,878922,USD,31,N,A,PER,TXN0000000000001589,EXT_OFSTXN_CODE,DATA_1_1589,DATA_2_1589,DATA_3_1589,DATA_4_1589,DATA_5_1589,DATA_6_1589,DATA_7_1589,DATA_8_1589,DATA_9_1589,C,BATCH_REF_NO_1589,FEE,2026-05-09 04:16:00,SOURCE_CODE_1589
TRN000000001590,2026-05-10,015,CLRG,2026-05-10,015,100000001590,INT,8473.900,19574.300,C,MOD,INSTRUMENT_NO_15,774251,CUST000790,2026-05-10,2026-05-10,291452,EVEN,AMOUNT_TAG_1590,100000001590,015,776802,PEN,10,N,A,PER,TXN0000000000001590,EXT_OFSTXN_CODE,DATA_1_1590,DATA_2_1590,DATA_3_1590,DATA_4_1590,DATA_5_1590,DATA_6_1590,DATA_7_1590,DATA_8_1590,DATA_9_1590,C,BATCH_REF_NO_1590,INT,2026-05-10 05:23:00,SOURCE_CODE_1590
TRN000000001591,2026-05-11,016,SAV1,2026-05-11,016,100000001591,REV,19076.500,15825.600,D,MOD,INSTRUMENT_NO_15,810626,CUST000791,2026-05-11,2026-05-11,43262,EVEN,AMOUNT_TAG_1591,100000001591,016,903795,EUR,27,N,A,PER,TXN0000000000001591,EXT_OFSTXN_CODE,DATA_1_1591,DATA_2_1591,DATA_3_1591,DATA_4_1591,DATA_5_1591,DATA_6_1591,DATA_7_1591,DATA_8_1591,DATA_9_1591,C,BATCH_REF_NO_1591,REV,2026-05-11 06:30:00,SOURCE_CODE_1591
TRN000000001592,2026-05-12,017,CURR,2026-05-12,017,100000001592,PAY,40732.800,13260.000,C,MOD,INSTRUMENT_NO_15,709948,CUST000792,2026-05-12,2026-05-12,295117,EVEN,AMOUNT_TAG_1592,100000001592,017,968570,BRL,30,N,A,PER,TXN0000000000001592,EXT_OFSTXN_CODE,DATA_1_1592,DATA_2_1592,DATA_3_1592,DATA_4_1592,DATA_5_1592,DATA_6_1592,DATA_7_1592,DATA_8_1592,DATA_9_1592,C,BATCH_REF_NO_1592,PAY,2026-05-12 07:37:00,SOURCE_CODE_1592
TRN000000001593,2026-05-13,018,LOAN,2026-05-13,018,100000001593,ATM,2397.700,10560.700,D,MOD,INSTRUMENT_NO_15,134887,CUST000793,2026-05-13,2026-05-13,863205,EVEN,AMOUNT_TAG_1593,100000001593,018,64081,USD,26,N,A,PER,TXN0000000000001593,EXT_OFSTXN_CODE,DATA_1_1593,DATA_2_1593,DATA_3_1593,DATA_4_1593,DATA_5_1593,DATA_6_1593,DATA_7_1593,DATA_8_1593,DATA_9_1593,C,BATCH_REF_NO_1593,ATM,2026-05-13 08:44:00,SOURCE_CODE_1593
TRN000000001594,2026-05-14,019,TD01,2026-05-14,019,100000001594,DEP,23762.400,9801.200,C,MOD,INSTRUMENT_NO_15,367654,CUST000794,2026-05-14,2026-05-14,77831,EVEN,AMOUNT_TAG_1594,100000001594,019,406503,PEN,28,N,A,PER,TXN0000000000001594,EXT_OFSTXN_CODE,DATA_1_1594,DATA_2_1594,DATA_3_1594,DATA_4_1594,DATA_5_1594,DATA_6_1594,DATA_7_1594,DATA_8_1594,DATA_9_1594,C,BATCH_REF_NO_1594,DEP,2026-05-14 09:51:00,SOURCE_CODE_1594
TRN000000001595,2026-05-15,020,CARD,2026-05-15,020,100000001595,WDR,14612.200,22732.300,D,MOD,INSTRUMENT_NO_15,185728,CUST000795,2026-05-15,2026-05-15,705820,EVEN,AMOUNT_TAG_1595,100000001595,020,22547,EUR,22,N,A,PER,TXN0000000000001595,EXT_OFSTXN_CODE,DATA_1_1595,DATA_2_1595,DATA_3_1595,DATA_4_1595,DATA_5_1595,DATA_6_1595,DATA_7_1595,DATA_8_1595,DATA_9_1595,C,BATCH_REF_NO_1595,WDR,2026-05-15 10:58:00,SOURCE_CODE_1595
TRN000000001596,2026-05-16,021,CLRG,2026-05-16,021,100000001596,TRF,12178.800,24694.000,C,MOD,INSTRUMENT_NO_15,165640,CUST000796,2026-05-16,2026-05-16,942740,EVEN,AMOUNT_TAG_1596,100000001596,021,764949,BRL,7,N,A,PER,TXN0000000000001596,EXT_OFSTXN_CODE,DATA_1_1596,DATA_2_1596,DATA_3_1596,DATA_4_1596,DATA_5_1596,DATA_6_1596,DATA_7_1596,DATA_8_1596,DATA_9_1596,C,BATCH_REF_NO_1596,TRF,2026-05-16 11:05:00,SOURCE_CODE_1596
TRN000000001597,2026-05-17,022,SAV1,2026-05-17,022,100000001597,FEE,20180.100,19694.000,D,MOD,INSTRUMENT_NO_15,709717,CUST000797,2026-05-17,2026-05-17,999026,EVEN,AMOUNT_TAG_1597,100000001597,022,111358,USD,20,Y,A,PER,TXN0000000000001597,EXT_OFSTXN_CODE,DATA_1_1597,DATA_2_1597,DATA_3_1597,DATA_4_1597,DATA_5_1597,DATA_6_1597,DATA_7_1597,DATA_8_1597,DATA_9_1597,C,BATCH_REF_NO_1597,FEE,2026-05-17 12:12:00,SOURCE_CODE_1597
TRN000000001598,2026-05-18,023,CURR,2026-05-18,023,100000001598,INT,5380.300,12918.800,C,MOD,INSTRUMENT_NO_15,666579,CUST000798,2026-05-18,2026-05-18,749398,EVEN,AMOUNT_TAG_1598,100000001598,023,41711,PEN,22,N,A,PER,TXN0000000000001598,EXT_OFSTXN_CODE,DATA_1_1598,DATA_2_1598,DATA_3_1598,DATA_4_1598,DATA_5_1598,DATA_6_1598,DATA_7_1598,DATA_8_1598,DATA_9_1598,C,BATCH_REF_NO_1598,INT,2026-05-18 13:19:00,SOURCE_CODE_1598
TRN000000001599,2026-05-19,024,LOAN,2026-05-19,024,100000001599,REV,23905.300,13827.300,D,MOD,INSTRUMENT_NO_15,615009,CUST000799,2026-05-19,2026-05-19,473351,EVEN,AMOUNT_TAG_1599,100000001599,024,74811,EUR,4,N,A,PER,TXN0000000000001599,EXT_OFSTXN_CODE,DATA_1_1599,DATA_2_1599,DATA_3_1599,DATA_4_1599,DATA_5_1599,DATA_6_1599,DATA_7_1599,DATA_8_1599,DATA_9_1599,C,BATCH_REF_NO_1599,REV,2026-05-19 14:26:00,SOURCE_CODE_1599
TRN000000001600,2026-05-20,025,TD01,2026-05-20,025,100000001600,PAY,10321.900,5794.400,C,MOD,INSTRUMENT_NO_16,246540,CUST000800,2026-05-20,2026-05-20,920550,EVEN,AMOUNT_TAG_1600,100000001600,025,31830,BRL,20,N,A,PER,TXN0000000000001600,EXT_OFSTXN_CODE,DATA_1_1600,DATA_2_1600,DATA_3_1600,DATA_4_1600,DATA_5_1600,DATA_6_1600,DATA_7_1600,DATA_8_1600,DATA_9_1600,C,BATCH_REF_NO_1600,PAY,2026-05-20 15:33:00,SOURCE_CODE_1600
TRN000000001601,2026-05-21,001,CARD,2026-05-21,001,100000001601,ATM,21580.000,17906.700,D,MOD,INSTRUMENT_NO_16,245772,CUST000001,2026-05-21,2026-05-21,116502,EVEN,AMOUNT_TAG_1601,100000001601,001,545309,USD,8,N,A,PER,TXN0000000000001601,EXT_OFSTXN_CODE,DATA_1_1601,DATA_2_1601,DATA_3_1601,DATA_4_1601,DATA_5_1601,DATA_6_1601,DATA_7_1601,DATA_8_1601,DATA_9_1601,C,BATCH_REF_NO_1601,ATM,2026-05-21 16:40:00,SOURCE_CODE_1601
