MODULE,TRN_REF_NO,EVENT_SR_NO,EVENT,AC_ENTRY_SR_NO,AC_BRANCH,AC_NO,AC_CCY,DRCR_IND,TRN_CODE,AMOUNT_TAG,FCY_AMOUNT,EXCH_RATE,LCY_AMOUNT,RELATED_CUSTOMER,RELATED_ACCOUNT,RELATED_REFERENCE,MIS_FLAG,MIS_HEAD,TRN_DT,VALUE_DT,TXN_INIT_DATE,FINANCIAL_CYCLE,PERIOD_CODE,INSTRUMENT_CODE,BATCH_NO,CURR_NO,USER_ID,BANK_CODE,AVLDAYS,BALANCE_UPD,TYPE,AUTH_ID,PRINT_STAT,AUTH_STAT,CATEGORY,CUST_GL,DISTRIBUTED,NODE,DELETE_STAT,ON_LINE,UPDACT,NODE_SR_NO,NETTING_IND,IB,FLG_POSITION_STATUS,GLMIS_UPDATE_FLAG,PRODUCT_ACCRUAL,TRANSACTION_COUNT,VDBAL_UPDATE_FLAG,GLMIS_UPDATE_STATUS,DEPARTMENT_CODE,CUSTOM_REF_NO,INTERFACE_REF_NO,CUSTOMER_REF_NO,PROCESSED_FLAG,MIS_SPREAD,AML_EXCEPTION,HIDE_TXN_IN_STMT,PNL_HIST_IND,ECA_ALLOWED,ECA_STATUS,INTERNAL_GL_TYPE,SYSTEM_AC_NO,MIS_UNIT_TYPE,MIS_UNIT_REF_NO,SYS_AC_VDBAL_UPD,EOD_WASH_STATUS,UNCOL_PROCESS_STATUS,RECV_ORIG_AC_NO,GAAP_INDICATOR,BAL_CHK_ONLINE,BAL_CHK_BATCH,REVL_ONLINE,DELINQUENCY_PRODUCT,EXTERNAL_REF_NO,PRODUCT,TXN_ID,REAL_DT_TIME,SOURCE_CODE,DD_CREATION_DT,DD_LAST_UPD,DD_ID
MO,TRN000000001803,766329,EVEN,221694,003,100000000003,EUR,D,WDR,AMOUNT_TAG_1803,9382.900,2.15000000,17399.300,CUST000203,100000000003,RELATED_REFERENC,N,MIS_HEAD_,2026-12-09,2026-12-09,2026-12-09,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,583999,USER_ID_1803,BANK_CODE_18,27,B,T,AUTH_ID_1803,P,A,C,C,D,NODE_1803,Y,O,U,253204,N,I,F,N,1,18,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1803,CUST000203,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1803,M,MIS_UNIT_REF_NO_1803,S,E,U,RECV_ORIG_AC_NO_1803,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001803,2026-12-09 02:14:00,SOURCE_CODE_1803,2026-12-09 02:14:00,2026-12-09 02:14:00,1803
MO,TRN000000001804,350861,EVEN,255208,004,100000000004,BRL,C,TRF,AMOUNT_TAG_1804,9395.600,2.82000000,16049.000,CUST000204,100000000004,RELATED_REFERENC,N,MIS_HEAD_,2026-12-10,2026-12-10,2026-12-10,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,321279,USER_ID_1804,BANK_CODE_18,26,B,T,AUTH_ID_1804,P,A,C,C,D,NODE_1804,Y,O,U,462370,N,I,F,N,1,29,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1804,CUST000204,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1804,M,MIS_UNIT_REF_NO_1804,S,E,U,RECV_ORIG_AC_NO_1804,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001804,2026-12-10 03:21:00,SOURCE_CODE_1804,2026-12-10 03:21:00,2026-12-10 03:21:00,1804
MO,TRN000000001805,716177,EVEN,112494,005,100000000005,USD,D,FEE,AMOUNT_TAG_1805,21191.000,2.00000000,7429.700,CUST000205,100000000005,RELATED_REFERENC,N,MIS_HEAD_,2026-12-11,2026-12-11,2026-12-11,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,989381,USER_ID_1805,BANK_CODE_18,24,B,T,AUTH_ID_1805,P,A,C,C,D,NODE_1805,Y,O,U,753981,N,I,F,N,1,16,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1805,CUST000205,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1805,M,MIS_UNIT_REF_NO_1805,S,E,U,RECV_ORIG_AC_NO_1805,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001805,2026-12-11 04:28:00,SOURCE_CODE_1805,2026-12-11 04:28:00,2026-12-11 04:28:00,1805
MO,TRN000000001806,237928,EVEN,312214,006,100000000006,PEN,C,INT,AMOUNT_TAG_1806,5185.500,4.00000000,3459.600,CUST000206,100000000006,RELATED_REFERENC,Y,MIS_HEAD_,2026-12-12,2026-12-12,2026-12-12,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,114925,USER_ID_1806,BANK_CODE_18,4,B,T,AUTH_ID_1806,P,A,C,C,D,NODE_1806,Y,O,U,327211,Y,I,F,Y,1,8,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1806,CUST000206,Y,M,A,Y,Y,E,E,I,SYSTEM_AC_NO_1806,M,MIS_UNIT_REF_NO_1806,S,E,U,RECV_ORIG_AC_NO_1806,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001806,2026-12-12 05:35:00,SOURCE_CODE_1806,2026-12-12 05:35:00,2026-12-12 05:35:00,1806
MO,TRN000000001807,482426,EVEN,770817,007,100000000007,EUR,D,REV,AMOUNT_TAG_1807,5448.900,1.06000000,9853.500,CUST000207,100000000007,RELATED_REFERENC,N,MIS_HEAD_,2026-12-13,2026-12-13,2026-12-13,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,713879,USER_ID_1807,BANK_CODE_18,20,B,T,AUTH_ID_1807,P,A,C,C,D,NODE_1807,Y,O,U,950703,N,I,F,N,1,21,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1807,CUST000207,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1807,M,MIS_UNIT_REF_NO_1807,S,E,U,RECV_ORIG_AC_NO_1807,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001807,2026-12-13 06:42:00,SOURCE_CODE_1807,2026-12-13 06:42:00,2026-12-13 06:42:00,1807
MO,TRN000000001808,491608,EVEN,44136,008,100000000008,BRL,C,PAY,AMOUNT_TAG_1808,11479.800,3.65000000,13039.600,CUST000208,100000000008,RELATED_REFERENC,N,MIS_HEAD_,2026-12-14,2026-12-14,2026-12-14,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,900306,USER_ID_1808,BANK_CODE_18,26,B,T,AUTH_ID_1808,P,A,C,C,D,NODE_1808,Y,O,U,807181,N,I,F,N,1,32,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1808,CUST000208,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1808,M,MIS_UNIT_REF_NO_1808,S,E,U,RECV_ORIG_AC_NO_1808,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001808,2026-12-14 07:49:00,SOURCE_CODE_1808,2026-12-14 07:49:00,2026-12-14 07:49:00,1808
MO,TRN000000001809,702028,EVEN,23265,009,100000000009,USD,D,ATM,AMOUNT_TAG_1809,1022.100,3.89000000,23798.100,CUST000209,100000000009,RELATED_REFERENC,N,MIS_HEAD_,2026-12-15,2026-12-15,2026-12-15,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,864982,USER_ID_1809,BANK_CODE_18,1,B,T,AUTH_ID_1809,P,A,C,C,D,NODE_1809,Y,O,U,215022,N,I,F,N,1,8,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1809,CUST000209,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1809,M,MIS_UNIT_REF_NO_1809,S,E,U,RECV_ORIG_AC_NO_1809,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001809,2026-12-15 08:56:00,SOURCE_CODE_1809,2026-12-15 08:56:00,2026-12-15 08:56:00,1809
MO,TRN000000001810,275978,EVEN,13377,010,100000000010,PEN,C,DEP,AMOUNT_TAG_1810,13283.700,3.72000000,6867.700,CUST000210,100000000010,RELATED_REFERENC,N,MIS_HEAD_,2026-12-16,2026-12-16,2026-12-16,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,227207,USER_ID_1810,BANK_CODE_18,16,B,T,AUTH_ID_1810,P,A,C,C,D,NODE_1810,Y,O,U,13881,N,I,F,N,1,28,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1810,CUST000210,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1810,M,MIS_UNIT_REF_NO_1810,S,E,U,RECV_ORIG_AC_NO_1810,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001810,2026-12-16 09:03:00,SOURCE_CODE_1810,2026-12-16 09:03:00,2026-12-16 09:03:00,1810
MO,TRN000000001811,542702,EVEN,969040,011,100000000011,EUR,D,WDR,AMOUNT_TAG_1811,22813.900,3.52000000,18949.100,CUST000211,100000000011,RELATED_REFERENC,Y,MIS_HEAD_,2026-12-17,2026-12-17,2026-12-17,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,997841,USER_ID_1811,BANK_CODE_18,16,B,T,AUTH_ID_1811,P,A,C,C,D,NODE_1811,Y,O,U,17643,Y,I,F,Y,1,15,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1811,CUST000211,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1811,M,MIS_UNIT_REF_NO_1811,S,E,U,RECV_ORIG_AC_NO_1811,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001811,2026-12-17 10:10:00,SOURCE_CODE_1811,2026-12-17 10:10:00,2026-12-17 10:10:00,1811
MO,TRN000000001812,335669,EVEN,45090,012,100000000012,BRL,C,TRF,AMOUNT_TAG_1812,2812.400,1.21000000,6863.800,CUST000212,100000000012,RELATED_REFERENC,N,MIS_HEAD_,2026-12-18,2026-12-18,2026-12-18,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,680176,USER_ID_1812,BANK_CODE_18,6,B,T,AUTH_ID_1812,P,A,C,C,D,NODE_1812,Y,O,U,69359,N,I,F,N,1,30,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1812,CUST000212,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1812,M,MIS_UNIT_REF_NO_1812,S,E,U,RECV_ORIG_AC_NO_1812,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001812,2026-12-18 11:17:00,SOURCE_CODE_1812,2026-12-18 11:17:00,2026-12-18 11:17:00,1812
MO,TRN000000001813,220560,EVEN,823293,013,100000000013,USD,D,FEE,AMOUNT_TAG_1813,8140.000,1.62000000,7471.100,CUST000213,100000000013,RELATED_REFERENC,N,MIS_HEAD_,2026-12-19,2026-12-19,2026-12-19,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,226547,USER_ID_1813,BANK_CODE_18,12,B,T,AUTH_ID_1813,P,A,C,C,D,NODE_1813,Y,O,U,487760,N,I,F,N,1,33,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1813,CUST000213,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1813,M,MIS_UNIT_REF_NO_1813,S,E,U,RECV_ORIG_AC_NO_1813,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001813,2026-12-19 12:24:00,SOURCE_CODE_1813,2026-12-19 12:24:00,2026-12-19 12:24:00,1813
MO,TRN000000001814,314699,EVEN,612786,014,100000000014,PEN,C,INT,AMOUNT_TAG_1814,194307.200,4.37000000,149792.000,CUST000214,100000000014,RELATED_REFERENC,N,MIS_HEAD_,2026-12-20,2026-12-20,2026-12-20,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,119313,USER_ID_1814,BANK_CODE_18,31,B,T,AUTH_ID_1814,P,A,C,C,D,NODE_1814,Y,O,U,211768,N,I,F,N,1,29,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1814,CUST000214,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1814,M,MIS_UNIT_REF_NO_1814,S,E,U,RECV_ORIG_AC_NO_1814,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001814,2026-12-20 13:31:00,SOURCE_CODE_1814,2026-12-20 13:31:00,2026-12-20 13:31:00,1814
MO,TRN000000001815,657428,EVEN,206846,015,100000000015,EUR,D,REV,AMOUNT_TAG_1815,23484.800,1.14000000,12558.600,CUST000215,100000000015,RELATED_REFERENC,N,MIS_HEAD_,2026-12-21,2026-12-21,2026-12-21,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,328549,USER_ID_1815,BANK_CODE_18,9,B,T,AUTH_ID_1815,P,A,C,C,D,NODE_1815,Y,O,U,957152,N,I,F,N,1,6,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1815,CUST000215,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1815,M,MIS_UNIT_REF_NO_1815,S,E,U,RECV_ORIG_AC_NO_1815,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001815,2026-12-21 14:38:00,SOURCE_CODE_1815,2026-12-21 14:38:00,2026-12-21 14:38:00,1815
MO,TRN000000001816,738186,EVEN,705179,016,100000000016,BRL,C,PAY,AMOUNT_TAG_1816,23676.500,2.30000000,15563.400,CUST000216,100000000016,RELATED_REFERENC,Y,MIS_HEAD_,2026-12-22,2026-12-22,2026-12-22,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,957102,USER_ID_1816,BANK_CODE_18,32,B,T,AUTH_ID_1816,P,A,C,C,D,NODE_1816,Y,O,U,300182,Y,I,F,Y,1,24,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1816,CUST000216,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1816,M,MIS_UNIT_REF_NO_1816,S,E,U,RECV_ORIG_AC_NO_1816,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001816,2026-12-22 15:45:00,SOURCE_CODE_1816,2026-12-22 15:45:00,2026-12-22 15:45:00,1816
MO,TRN000000001817,587367,EVEN,342239,017,100000000017,USD,D,ATM,AMOUNT_TAG_1817,12007.500,2.83000000,13865.900,CUST000217,100000000017,RELATED_REFERENC,N,MIS_HEAD_,2026-12-23,2026-12-23,2026-12-23,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,962371,USER_ID_1817,BANK_CODE_18,17,B,T,AUTH_ID_1817,P,A,C,C,D,NODE_1817,Y,O,U,137867,N,I,F,N,1,23,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1817,CUST000217,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1817,M,MIS_UNIT_REF_NO_1817,S,E,U,RECV_ORIG_AC_NO_1817,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001817,2026-12-23 16:52:00,SOURCE_CODE_1817,2026-12-23 16:52:00,2026-12-23 16:52:00,1817
MO,TRN000000001818,908987,EVEN,259154,018,100000000018,PEN,C,DEP,AMOUNT_TAG_1818,23596.400,3.72000000,4820.900,CUST000218,100000000018,RELATED_REFERENC,N,MIS_HEAD_,2026-12-24,2026-12-24,2026-12-24,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,520246,USER_ID_1818,BANK_CODE_18,4,B,T,AUTH_ID_1818,P,U,C,C,D,NODE_1818,Y,O,U,642913,N,I,F,N,1,17,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1818,CUST000218,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1818,M,MIS_UNIT_REF_NO_1818,S,E,U,RECV_ORIG_AC_NO_1818,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001818,2026-12-24 17:59:00,SOURCE_CODE_1818,2026-12-24 17:59:00,2026-12-24 17:59:00,1818
MO,TRN000000001819,677461,EVEN,737893,019,100000000019,EUR,D,WDR,AMOUNT_TAG_1819,18089.700,2.20000000,18642.900,CUST000219,100000000019,RELATED_REFERENC,N,MIS_HEAD_,2026-12-25,2026-12-25,2026-12-25,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,957749,USER_ID_1819,BANK_CODE_18,17,B,T,AUTH_ID_1819,P,A,C,C,D,NODE_1819,Y,O,U,733394,N,I,F,N,1,33,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1819,CUST000219,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1819,M,MIS_UNIT_REF_NO_1819,S,E,U,RECV_ORIG_AC_NO_1819,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001819,2026-12-25 18:06:00,SOURCE_CODE_1819,2026-12-25 18:06:00,2026-12-25 18:06:00,1819
MO,TRN000000001820,941946,EVEN,855280,020,100000000020,BRL,C,TRF,AMOUNT_TAG_1820,24003.100,1.11000000,6303.200,CUST000220,100000000020,RELATED_REFERENC,N,MIS_HEAD_,2026-12-26,2026-12-26,2026-12-26,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,512259,USER_ID_1820,BANK_CODE_18,7,B,T,AUTH_ID_1820,P,A,C,C,D,NODE_1820,Y,O,U,353999,N,I,F,N,1,32,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1820,CUST000220,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1820,M,MIS_UNIT_REF_NO_1820,S,E,U,RECV_ORIG_AC_NO_1820,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001820,2026-12-26 19:13:00,SOURCE_CODE_1820,2026-12-26 19:13:00,2026-12-26 19:13:00,1820
MO,TRN000000001821,47417,EVEN,435094,021,100000000021,USD,D,FEE,AMOUNT_TAG_1821,14672.800,4.05000000,21819.000,CUST000221,100000000021,RELATED_REFERENC,Y,MIS_HEAD_,2026-12-27,2026-12-27,2026-12-27,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,80750,USER_ID_1821,BANK_CODE_18,16,B,T,AUTH_ID_1821,P,A,C,C,D,NODE_1821,Y,O,U,893449,Y,I,F,Y,1,20,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1821,CUST000221,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1821,M,MIS_UNIT_REF_NO_1821,S,E,U,RECV_ORIG_AC_NO_1821,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001821,2026-12-27 20:20:00,SOURCE_CODE_1821,2026-12-27 20:20:00,2026-12-27 20:20:00,1821
MO,TRN000000001822,874767,EVEN,990539,022,100000000022,PEN,C,INT,AMOUNT_TAG_1822,21478.500,1.38000000,11765.300,CUST000222,100000000022,RELATED_REFERENC,N,MIS_HEAD_,2026-12-28,2026-12-28,2026-12-28,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,244181,USER_ID_1822,BANK_CODE_18,27,B,T,AUTH_ID_1822,P,A,C,C,D,NODE_1822,Y,O,U,66895,N,I,F,N,1,8,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1822,CUST000222,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1822,M,MIS_UNIT_REF_NO_1822,S,E,U,RECV_ORIG_AC_NO_1822,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001822,2026-12-28 21:27:00,SOURCE_CODE_1822,2026-12-28 21:27:00,2026-12-28 21:27:00,1822
MO,TRN000000001823,279828,EVEN,591775,023,100000000023,EUR,D,REV,AMOUNT_TAG_1823,22065.900,2.44000000,16801.300,CUST000223,100000000023,RELATED_REFERENC,N,MIS_HEAD_,2026-12-29,2026-12-29,2026-12-29,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,945292,USER_ID_1823,BANK_CODE_18,4,B,T,AUTH_ID_1823,P,A,C,C,D,NODE_1823,Y,O,U,590886,N,I,F,N,1,30,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1823,CUST000223,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1823,M,MIS_UNIT_REF_NO_1823,S,E,U,RECV_ORIG_AC_NO_1823,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001823,2026-12-29 22:34:00,SOURCE_CODE_1823,2026-12-29 22:34:00,2026-12-29 22:34:00,1823
MO,TRN000000001824,971923,EVEN,20975,024,100000000024,BRL,C,PAY,AMOUNT_TAG_1824,21177.700,3.68000000,21480.800,CUST000224,100000000024,RELATED_REFERENC,N,MIS_HEAD_,2026-12-30,2026-12-30,2026-12-30,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,633276,USER_ID_1824,BANK_CODE_18,11,B,T,AUTH_ID_1824,P,A,C,C,D,NODE_1824,Y,O,U,648475,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1824,CUST000224,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1824,M,MIS_UNIT_REF_NO_1824,S,E,U,RECV_ORIG_AC_NO_1824,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001824,2026-12-30 23:41:00,SOURCE_CODE_1824,2026-12-30 23:41:00,2026-12-30 23:41:00,1824
MO,TRN000000001825,166790,EVEN,241600,025,100000000025,USD,D,ATM,AMOUNT_TAG_1825,14142.600,1.34000000,4020.300,CUST000225,100000000025,RELATED_REFERENC,N,MIS_HEAD_,2026-12-31,2026-12-31,2026-12-31,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,309242,USER_ID_1825,BANK_CODE_18,35,B,T,AUTH_ID_1825,P,A,C,C,D,NODE_1825,Y,O,U,157468,N,I,F,N,1,10,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1825,CUST000225,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_1825,M,MIS_UNIT_REF_NO_1825,S,E,U,RECV_ORIG_AC_NO_1825,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001825,2026-12-31 00:48:00,SOURCE_CODE_1825,2026-12-31 00:48:00,2026-12-31 00:48:00,1825
MO,TRN000000001826,746468,EVEN,99976,001,100000000026,PEN,C,DEP,AMOUNT_TAG_1826,4660.700,1.71000000,4779.600,CUST000226,100000000026,RELATED_REFERENC,Y,MIS_HEAD_,2026-01-01,2026-01-01,2026-01-01,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,275458,USER_ID_1826,BANK_CODE_18,4,B,T,AUTH_ID_1826,P,A,C,C,D,NODE_1826,Y,O,U,269285,Y,I,F,Y,1,12,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1826,CUST000226,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1826,M,MIS_UNIT_REF_NO_1826,S,E,U,RECV_ORIG_AC_NO_1826,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001826,2026-01-01 01:55:00,SOURCE_CODE_1826,2026-01-01 01:55:00,2026-01-01 01:55:00,1826
MO,TRN000000001827,151291,EVEN,311996,002,100000000027,EUR,D,WDR,AMOUNT_TAG_1827,18893.300,1.95000000,22679.100,CUST000227,100000000027,RELATED_REFERENC,N,MIS_HEAD_,2026-01-02,2026-01-02,2026-01-02,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,651298,USER_ID_1827,BANK_CODE_18,31,B,T,AUTH_ID_1827,P,A,C,C,D,NODE_1827,Y,O,U,979616,N,I,F,N,1,0,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1827,CUST000227,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1827,M,MIS_UNIT_REF_NO_1827,S,E,U,RECV_ORIG_AC_NO_1827,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001827,2026-01-02 02:02:00,SOURCE_CODE_1827,2026-01-02 02:02:00,2026-01-02 02:02:00,1827
MO,TRN000000001828,266194,EVEN,675928,003,100000000028,BRL,C,TRF,AMOUNT_TAG_1828,20554.200,2.31000000,3983.400,CUST000228,100000000028,RELATED_REFERENC,N,MIS_HEAD_,2026-01-03,2026-01-03,2026-01-03,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,927990,USER_ID_1828,BANK_CODE_18,2,B,T,AUTH_ID_1828,P,A,C,C,D,NODE_1828,Y,O,U,177848,N,I,F,N,1,18,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1828,CUST000228,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1828,M,MIS_UNIT_REF_NO_1828,S,E,U,RECV_ORIG_AC_NO_1828,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001828,2026-01-03 03:09:00,SOURCE_CODE_1828,2026-01-03 03:09:00,2026-01-03 03:09:00,1828
MO,TRN000000001829,871409,EVEN,202602,004,100000000029,USD,D,FEE,AMOUNT_TAG_1829,16437.500,2.78000000,21967.000,CUST000229,100000000029,RELATED_REFERENC,N,MIS_HEAD_,2026-01-04,2026-01-04,2026-01-04,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,816098,USER_ID_1829,BANK_CODE_18,31,B,T,AUTH_ID_1829,P,A,C,C,D,NODE_1829,Y,O,U,305979,N,I,F,N,1,17,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1829,CUST000229,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1829,M,MIS_UNIT_REF_NO_1829,S,E,U,RECV_ORIG_AC_NO_1829,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001829,2026-01-04 04:16:00,SOURCE_CODE_1829,2026-01-04 04:16:00,2026-01-04 04:16:00,1829
MO,TRN000000001830,566978,EVEN,242215,005,100000000030,PEN,C,INT,AMOUNT_TAG_1830,11766.900,1.32000000,11170.300,CUST000230,100000000030,RELATED_REFERENC,N,MIS_HEAD_,2026-01-05,2026-01-05,2026-01-05,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,949375,USER_ID_1830,BANK_CODE_18,11,B,T,AUTH_ID_1830,P,A,C,C,D,NODE_1830,Y,O,U,878827,N,I,F,N,1,20,N,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1830,CUST000230,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1830,M,MIS_UNIT_REF_NO_1830,S,E,U,RECV_ORIG_AC_NO_1830,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001830,2026-01-05 05:23:00,SOURCE_CODE_1830,2026-01-05 05:23:00,2026-01-05 05:23:00,1830
MO,TRN000000001831,910406,EVEN,761780,006,100000000031,EUR,D,REV,AMOUNT_TAG_1831,12011.400,3.32000000,1756.800,CUST000231,100000000031,RELATED_REFERENC,Y,MIS_HEAD_,2026-01-06,2026-01-06,2026-01-06,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,228665,USER_ID_1831,BANK_CODE_18,11,B,T,AUTH_ID_1831,P,A,C,C,D,NODE_1831,Y,O,U,294866,Y,I,F,Y,1,33,Y,G,DEP,CUSTOM_REF_NO_18,INTERFACE_REF_NO_1831,CUST000231,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1831,M,MIS_UNIT_REF_NO_1831,S,E,U,RECV_ORIG_AC_NO_1831,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001831,2026-01-06 06:30:00,SOURCE_CODE_1831,2026-01-06 06:30:00,2026-01-06 06:30:00,1831
