MODULE,TRN_REF_NO,EVENT_SR_NO,EVENT,AC_ENTRY_SR_NO,AC_BRANCH,AC_NO,AC_CCY,DRCR_IND,TRN_CODE,AMOUNT_TAG,FCY_AMOUNT,EXCH_RATE,LCY_AMOUNT,RELATED_CUSTOMER,RELATED_ACCOUNT,RELATED_REFERENCE,MIS_FLAG,MIS_HEAD,TRN_DT,VALUE_DT,TXN_INIT_DATE,FINANCIAL_CYCLE,PERIOD_CODE,INSTRUMENT_CODE,BATCH_NO,CURR_NO,USER_ID,BANK_CODE,AVLDAYS,BALANCE_UPD,TYPE,AUTH_ID,PRINT_STAT,AUTH_STAT,CATEGORY,CUST_GL,DISTRIBUTED,NODE,DELETE_STAT,ON_LINE,UPDACT,NODE_SR_NO,NETTING_IND,IB,FLG_POSITION_STATUS,GLMIS_UPDATE_FLAG,PRODUCT_ACCRUAL,TRANSACTION_COUNT,VDBAL_UPDATE_FLAG,GLMIS_UPDATE_STATUS,DEPARTMENT_CODE,CUSTOM_REF_NO,INTERFACE_REF_NO,CUSTOMER_REF_NO,PROCESSED_FLAG,MIS_SPREAD,AML_EXCEPTION,HIDE_TXN_IN_STMT,PNL_HIST_IND,ECA_ALLOWED,ECA_STATUS,INTERNAL_GL_TYPE,SYSTEM_AC_NO,MIS_UNIT_TYPE,MIS_UNIT_REF_NO,SYS_AC_VDBAL_UPD,EOD_WASH_STATUS,UNCOL_PROCESS_STATUS,RECV_ORIG_AC_NO,GAAP_INDICATOR,BAL_CHK_ONLINE,BAL_CHK_BATCH,REVL_ONLINE,DELINQUENCY_PRODUCT,EXTERNAL_REF_NO,PRODUCT,TXN_ID,REAL_DT_TIME,SOURCE_CODE,DD_CREATION_DT,DD_LAST_UPD,DD_ID
MO,TRN000000001379,489193,EVEN,964922,004,100000001379,EUR,D,WDR,AMOUNT_TAG_1379,4889.700,4.17000000,8631.000,CUST000579,100000001379,RELATED_REFERENC,N,MIS_HEAD_,2026-10-11,2026-10-11,2026-10-11,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,639524,USER_ID_1379,BANK_CODE_13,15,B,T,AUTH_ID_1379,P,A,C,C,D,NODE_1379,Y,O,U,425373,N,I,F,N,1,21,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1379,CUST000579,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1379,M,MIS_UNIT_REF_NO_1379,S,E,U,RECV_ORIG_AC_NO_1379,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001379,2026-10-11 10:46:00,SOURCE_CODE_1379,2026-10-11 10:46:00,2026-10-11 10:46:00,1379
MO,TRN000000001380,90974,EVEN,335360,005,100000001380,BRL,C,TRF,AMOUNT_TAG_1380,90.900,1.35000000,5670.900,CUST000580,100000001380,RELATED_REFERENC,N,MIS_HEAD_,2026-10-12,2026-10-12,2026-10-12,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,667078,USER_ID_1380,BANK_CODE_13,23,B,T,AUTH_ID_1380,P,A,C,C,D,NODE_1380,Y,O,U,169718,N,I,F,N,1,17,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1380,CUST000580,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1380,M,MIS_UNIT_REF_NO_1380,S,E,U,RECV_ORIG_AC_NO_1380,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001380,2026-10-12 11:53:00,SOURCE_CODE_1380,2026-10-12 11:53:00,2026-10-12 11:53:00,1380
MO,TRN000000001381,988083,EVEN,597442,006,100000001381,USD,D,FEE,AMOUNT_TAG_1381,5142.900,3.76000000,19852.300,CUST000581,100000001381,RELATED_REFERENC,Y,MIS_HEAD_,2026-10-13,2026-10-13,2026-10-13,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,189573,USER_ID_1381,BANK_CODE_13,32,B,T,AUTH_ID_1381,P,U,C,C,D,NODE_1381,Y,O,U,508440,Y,I,F,Y,1,17,Y,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1381,CUST000581,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1381,M,MIS_UNIT_REF_NO_1381,S,E,U,RECV_ORIG_AC_NO_1381,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001381,2026-10-13 12:00:00,SOURCE_CODE_1381,2026-10-13 12:00:00,2026-10-13 12:00:00,1381
MO,TRN000000001382,198318,EVEN,942012,007,100000001382,PEN,C,INT,AMOUNT_TAG_1382,371.300,3.07000000,18360.400,CUST000582,100000001382,RELATED_REFERENC,N,MIS_HEAD_,2026-10-14,2026-10-14,2026-10-14,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,672632,USER_ID_1382,BANK_CODE_13,29,B,T,AUTH_ID_1382,P,A,C,C,D,NODE_1382,Y,O,U,989403,N,I,F,N,1,12,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1382,CUST000582,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1382,M,MIS_UNIT_REF_NO_1382,S,E,U,RECV_ORIG_AC_NO_1382,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001382,2026-10-14 13:07:00,SOURCE_CODE_1382,2026-10-14 13:07:00,2026-10-14 13:07:00,1382
MO,TRN000000001383,745626,EVEN,508548,008,100000001383,EUR,D,REV,AMOUNT_TAG_1383,9019.000,1.51000000,20167.600,CUST000583,100000001383,RELATED_REFERENC,N,MIS_HEAD_,2026-10-15,2026-10-15,2026-10-15,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,170131,USER_ID_1383,BANK_CODE_13,1,B,T,AUTH_ID_1383,P,A,C,C,D,NODE_1383,Y,O,U,573421,N,I,F,N,1,29,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1383,CUST000583,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1383,M,MIS_UNIT_REF_NO_1383,S,E,U,RECV_ORIG_AC_NO_1383,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001383,2026-10-15 14:14:00,SOURCE_CODE_1383,2026-10-15 14:14:00,2026-10-15 14:14:00,1383
MO,TRN000000001384,27140,EVEN,836639,009,100000001384,BRL,C,PAY,AMOUNT_TAG_1384,6904.800,3.15000000,2143.900,CUST000584,100000001384,RELATED_REFERENC,N,MIS_HEAD_,2026-10-16,2026-10-16,2026-10-16,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,908754,USER_ID_1384,BANK_CODE_13,26,B,T,AUTH_ID_1384,P,A,C,C,D,NODE_1384,Y,O,U,457604,N,I,F,N,1,8,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1384,CUST000584,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1384,M,MIS_UNIT_REF_NO_1384,S,E,U,RECV_ORIG_AC_NO_1384,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001384,2026-10-16 15:21:00,SOURCE_CODE_1384,2026-10-16 15:21:00,2026-10-16 15:21:00,1384
MO,TRN000000001385,29360,EVEN,123015,010,100000001385,USD,D,ATM,AMOUNT_TAG_1385,20744.800,4.14000000,21135.900,CUST000585,100000001385,RELATED_REFERENC,N,MIS_HEAD_,2026-10-17,2026-10-17,2026-10-17,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,272185,USER_ID_1385,BANK_CODE_13,11,B,T,AUTH_ID_1385,P,A,C,C,D,NODE_1385,Y,O,U,916539,N,I,F,N,1,15,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1385,CUST000585,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1385,M,MIS_UNIT_REF_NO_1385,S,E,U,RECV_ORIG_AC_NO_1385,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001385,2026-10-17 16:28:00,SOURCE_CODE_1385,2026-10-17 16:28:00,2026-10-17 16:28:00,1385
MO,TRN000000001386,627390,EVEN,870386,011,100000001386,PEN,C,DEP,AMOUNT_TAG_1386,22103.800,3.73000000,24571.900,CUST000586,100000001386,RELATED_REFERENC,Y,MIS_HEAD_,2026-10-18,2026-10-18,2026-10-18,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,609466,USER_ID_1386,BANK_CODE_13,36,B,T,AUTH_ID_1386,P,A,C,C,D,NODE_1386,Y,O,U,324047,Y,I,F,Y,1,0,Y,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1386,CUST000586,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1386,M,MIS_UNIT_REF_NO_1386,S,E,U,RECV_ORIG_AC_NO_1386,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001386,2026-10-18 17:35:00,SOURCE_CODE_1386,2026-10-18 17:35:00,2026-10-18 17:35:00,1386
MO,TRN000000001387,356619,EVEN,969893,012,100000001387,EUR,D,WDR,AMOUNT_TAG_1387,23141.300,3.18000000,11854.600,CUST000587,100000001387,RELATED_REFERENC,N,MIS_HEAD_,2026-10-19,2026-10-19,2026-10-19,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,931764,USER_ID_1387,BANK_CODE_13,3,B,T,AUTH_ID_1387,P,A,C,C,D,NODE_1387,Y,O,U,968021,N,I,F,N,1,8,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1387,CUST000587,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1387,M,MIS_UNIT_REF_NO_1387,S,E,U,RECV_ORIG_AC_NO_1387,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001387,2026-10-19 18:42:00,SOURCE_CODE_1387,2026-10-19 18:42:00,2026-10-19 18:42:00,1387
MO,TRN000000001388,396825,EVEN,129289,013,100000001388,BRL,C,TRF,AMOUNT_TAG_1388,9548.400,1.35000000,24999.500,CUST000588,100000001388,RELATED_REFERENC,N,MIS_HEAD_,2026-10-20,2026-10-20,2026-10-20,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,578276,USER_ID_1388,BANK_CODE_13,18,B,T,AUTH_ID_1388,P,A,C,C,D,NODE_1388,Y,O,U,127760,N,I,F,N,1,17,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1388,CUST000588,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_1388,M,MIS_UNIT_REF_NO_1388,S,E,U,RECV_ORIG_AC_NO_1388,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001388,2026-10-20 19:49:00,SOURCE_CODE_1388,2026-10-20 19:49:00,2026-10-20 19:49:00,1388
MO,TRN000000001389,387918,EVEN,58504,014,100000001389,USD,D,FEE,AMOUNT_TAG_1389,17950.700,2.84000000,22423.000,CUST000589,100000001389,RELATED_REFERENC,N,MIS_HEAD_,2026-10-21,2026-10-21,2026-10-21,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,329551,USER_ID_1389,BANK_CODE_13,30,B,T,AUTH_ID_1389,P,A,C,C,D,NODE_1389,Y,O,U,345927,N,I,F,N,1,1,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1389,CUST000589,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1389,M,MIS_UNIT_REF_NO_1389,S,E,U,RECV_ORIG_AC_NO_1389,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001389,2026-10-21 20:56:00,SOURCE_CODE_1389,2026-10-21 20:56:00,2026-10-21 20:56:00,1389
MO,TRN000000001390,969365,EVEN,771490,015,100000001390,PEN,C,INT,AMOUNT_TAG_1390,23920.700,3.14000000,465.300,CUST000590,100000001390,RELATED_REFERENC,N,MIS_HEAD_,2026-10-22,2026-10-22,2026-10-22,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,278447,USER_ID_1390,BANK_CODE_13,5,B,T,AUTH_ID_1390,P,A,C,C,D,NODE_1390,Y,O,U,604525,N,I,F,N,1,21,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1390,CUST000590,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1390,M,MIS_UNIT_REF_NO_1390,S,E,U,RECV_ORIG_AC_NO_1390,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001390,2026-10-22 21:03:00,SOURCE_CODE_1390,2026-10-22 21:03:00,2026-10-22 21:03:00,1390
MO,TRN000000001391,323050,EVEN,76342,016,100000001391,EUR,D,REV,AMOUNT_TAG_1391,16419.200,3.81000000,12548.100,CUST000591,100000001391,RELATED_REFERENC,Y,MIS_HEAD_,2026-10-23,2026-10-23,2026-10-23,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,239955,USER_ID_1391,BANK_CODE_13,29,B,T,AUTH_ID_1391,P,A,C,C,D,NODE_1391,Y,O,U,391580,Y,I,F,Y,1,9,Y,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1391,CUST000591,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1391,M,MIS_UNIT_REF_NO_1391,S,E,U,RECV_ORIG_AC_NO_1391,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001391,2026-10-23 22:10:00,SOURCE_CODE_1391,2026-10-23 22:10:00,2026-10-23 22:10:00,1391
MO,TRN000000001392,107792,EVEN,918181,017,100000001392,BRL,C,PAY,AMOUNT_TAG_1392,862.400,1.42000000,2454.500,CUST000592,100000001392,RELATED_REFERENC,N,MIS_HEAD_,2026-10-24,2026-10-24,2026-10-24,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,383716,USER_ID_1392,BANK_CODE_13,0,B,T,AUTH_ID_1392,P,A,C,C,D,NODE_1392,Y,O,U,475312,N,I,F,N,1,13,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1392,CUST000592,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1392,M,MIS_UNIT_REF_NO_1392,S,E,U,RECV_ORIG_AC_NO_1392,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001392,2026-10-24 23:17:00,SOURCE_CODE_1392,2026-10-24 23:17:00,2026-10-24 23:17:00,1392
MO,TRN000000001393,763496,EVEN,851858,018,100000001393,USD,D,ATM,AMOUNT_TAG_1393,22676.400,2.92000000,15114.000,CUST000593,100000001393,RELATED_REFERENC,N,MIS_HEAD_,2026-10-25,2026-10-25,2026-10-25,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,846426,USER_ID_1393,BANK_CODE_13,6,B,T,AUTH_ID_1393,P,A,C,C,D,NODE_1393,Y,O,U,86080,N,I,F,N,1,1,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1393,CUST000593,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1393,M,MIS_UNIT_REF_NO_1393,S,E,U,RECV_ORIG_AC_NO_1393,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001393,2026-10-25 00:24:00,SOURCE_CODE_1393,2026-10-25 00:24:00,2026-10-25 00:24:00,1393
MO,TRN000000001394,951589,EVEN,4036,019,100000001394,PEN,C,DEP,AMOUNT_TAG_1394,17419.200,3.76000000,2138.200,CUST000594,100000001394,RELATED_REFERENC,N,MIS_HEAD_,2026-10-26,2026-10-26,2026-10-26,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,563534,USER_ID_1394,BANK_CODE_13,34,B,T,AUTH_ID_1394,P,A,C,C,D,NODE_1394,Y,O,U,413633,N,I,F,N,1,26,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1394,CUST000594,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1394,M,MIS_UNIT_REF_NO_1394,S,E,U,RECV_ORIG_AC_NO_1394,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001394,2026-10-26 01:31:00,SOURCE_CODE_1394,2026-10-26 01:31:00,2026-10-26 01:31:00,1394
MO,TRN000000001395,366844,EVEN,473508,020,100000001395,EUR,D,WDR,AMOUNT_TAG_1395,22172.200,1.67000000,13287.000,CUST000595,100000001395,RELATED_REFERENC,N,MIS_HEAD_,2026-10-27,2026-10-27,2026-10-27,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,670053,USER_ID_1395,BANK_CODE_13,25,B,T,AUTH_ID_1395,P,A,C,C,D,NODE_1395,Y,O,U,32842,N,I,F,N,1,14,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1395,CUST000595,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1395,M,MIS_UNIT_REF_NO_1395,S,E,U,RECV_ORIG_AC_NO_1395,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001395,2026-10-27 02:38:00,SOURCE_CODE_1395,2026-10-27 02:38:00,2026-10-27 02:38:00,1395
MO,TRN000000001396,922494,EVEN,64204,021,100000001396,BRL,C,TRF,AMOUNT_TAG_1396,9944.600,2.84000000,4059.300,CUST000596,100000001396,RELATED_REFERENC,Y,MIS_HEAD_,2026-10-28,2026-10-28,2026-10-28,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,836040,USER_ID_1396,BANK_CODE_13,16,B,T,AUTH_ID_1396,P,A,C,C,D,NODE_1396,Y,O,U,890553,Y,I,F,Y,1,31,Y,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1396,CUST000596,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1396,M,MIS_UNIT_REF_NO_1396,S,E,U,RECV_ORIG_AC_NO_1396,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001396,2026-10-28 03:45:00,SOURCE_CODE_1396,2026-10-28 03:45:00,2026-10-28 03:45:00,1396
MO,TRN000000001397,98086,EVEN,412329,022,100000001397,USD,D,FEE,AMOUNT_TAG_1397,9696.500,2.97000000,3449.500,CUST000597,100000001397,RELATED_REFERENC,N,MIS_HEAD_,2026-10-29,2026-10-29,2026-10-29,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,109580,USER_ID_1397,BANK_CODE_13,5,B,T,AUTH_ID_1397,P,A,C,C,D,NODE_1397,Y,O,U,496808,N,I,F,N,1,25,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1397,CUST000597,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1397,M,MIS_UNIT_REF_NO_1397,S,E,U,RECV_ORIG_AC_NO_1397,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001397,2026-10-29 04:52:00,SOURCE_CODE_1397,2026-10-29 04:52:00,2026-10-29 04:52:00,1397
MO,TRN000000001398,89813,EVEN,336847,023,100000001398,PEN,C,INT,AMOUNT_TAG_1398,6051.700,2.72000000,18508.800,CUST000598,100000001398,RELATED_REFERENC,N,MIS_HEAD_,2026-10-30,2026-10-30,2026-10-30,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,998307,USER_ID_1398,BANK_CODE_13,5,B,T,AUTH_ID_1398,P,A,C,C,D,NODE_1398,Y,O,U,344855,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1398,CUST000598,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1398,M,MIS_UNIT_REF_NO_1398,S,E,U,RECV_ORIG_AC_NO_1398,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001398,2026-10-30 05:59:00,SOURCE_CODE_1398,2026-10-30 05:59:00,2026-10-30 05:59:00,1398
MO,TRN000000001399,681316,EVEN,443701,024,100000001399,EUR,D,REV,AMOUNT_TAG_1399,12498.000,2.13000000,12983.900,CUST000599,100000001399,RELATED_REFERENC,N,MIS_HEAD_,2026-10-31,2026-10-31,2026-10-31,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,367644,USER_ID_1399,BANK_CODE_13,32,B,T,AUTH_ID_1399,P,A,C,C,D,NODE_1399,Y,O,U,691388,N,I,F,N,1,28,N,G,DEP,CUSTOM_REF_NO_13,INTERFACE_REF_NO_1399,CUST000599,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1399,M,MIS_UNIT_REF_NO_1399,S,E,U,RECV_ORIG_AC_NO_1399,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001399,2026-10-31 06:06:00,SOURCE_CODE_1399,2026-10-31 06:06:00,2026-10-31 06:06:00,1399
MO,TRN000000001400,714785,EVEN,596429,025,100000001400,BRL,C,PAY,AMOUNT_TAG_1400,7482.500,3.65000000,9634.100,CUST000600,100000001400,RELATED_REFERENC,N,MIS_HEAD_,2026-11-01,2026-11-01,2026-11-01,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,86010,USER_ID_1400,BANK_CODE_14,14,B,T,AUTH_ID_1400,P,A,C,C,D,NODE_1400,Y,O,U,26286,N,I,F,N,1,2,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1400,CUST000600,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1400,M,MIS_UNIT_REF_NO_1400,S,E,U,RECV_ORIG_AC_NO_1400,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001400,2026-11-01 07:13:00,SOURCE_CODE_1400,2026-11-01 07:13:00,2026-11-01 07:13:00,1400
MO,TRN000000001401,672658,EVEN,716216,001,100000001401,USD,D,ATM,AMOUNT_TAG_1401,2614.200,0.93000000,6569.200,CUST000601,100000001401,RELATED_REFERENC,Y,MIS_HEAD_,2026-11-02,2026-11-02,2026-11-02,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,879046,USER_ID_1401,BANK_CODE_14,8,B,T,AUTH_ID_1401,P,A,C,C,D,NODE_1401,Y,O,U,77220,Y,I,F,Y,1,33,Y,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1401,CUST000601,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1401,M,MIS_UNIT_REF_NO_1401,S,E,U,RECV_ORIG_AC_NO_1401,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001401,2026-11-02 08:20:00,SOURCE_CODE_1401,2026-11-02 08:20:00,2026-11-02 08:20:00,1401
MO,TRN000000001402,310653,EVEN,654989,002,100000001402,PEN,C,DEP,AMOUNT_TAG_1402,10988.100,4.02000000,8820.600,CUST000602,100000001402,RELATED_REFERENC,N,MIS_HEAD_,2026-11-03,2026-11-03,2026-11-03,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,758854,USER_ID_1402,BANK_CODE_14,2,B,T,AUTH_ID_1402,P,A,C,C,D,NODE_1402,Y,O,U,272178,N,I,F,N,1,14,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1402,CUST000602,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1402,M,MIS_UNIT_REF_NO_1402,S,E,U,RECV_ORIG_AC_NO_1402,GA,B,B,R,TD01,EXTERNAL_REF_NO_,TD01,TXN0000000000001402,2026-11-03 09:27:00,SOURCE_CODE_1402,2026-11-03 09:27:00,2026-11-03 09:27:00,1402
MO,TRN000000001403,638027,EVEN,271894,003,100000001403,EUR,D,WDR,AMOUNT_TAG_1403,21954.000,4.22000000,17178.600,CUST000603,100000001403,RELATED_REFERENC,N,MIS_HEAD_,2026-11-04,2026-11-04,2026-11-04,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,142544,USER_ID_1403,BANK_CODE_14,28,B,T,AUTH_ID_1403,P,A,C,C,D,NODE_1403,Y,O,U,442725,N,I,F,N,1,21,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1403,CUST000603,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1403,M,MIS_UNIT_REF_NO_1403,S,E,U,RECV_ORIG_AC_NO_1403,GA,B,B,R,CARD,EXTERNAL_REF_NO_,CARD,TXN0000000000001403,2026-11-04 10:34:00,SOURCE_CODE_1403,2026-11-04 10:34:00,2026-11-04 10:34:00,1403
MO,TRN000000001404,106112,EVEN,665913,004,100000001404,BRL,C,TRF,AMOUNT_TAG_1404,12200.000,1.97000000,11441.600,CUST000604,100000001404,RELATED_REFERENC,N,MIS_HEAD_,2026-11-05,2026-11-05,2026-11-05,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,410545,USER_ID_1404,BANK_CODE_14,24,B,T,AUTH_ID_1404,P,U,C,C,D,NODE_1404,Y,O,U,691386,N,I,F,N,1,10,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1404,CUST000604,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1404,M,MIS_UNIT_REF_NO_1404,S,E,U,RECV_ORIG_AC_NO_1404,GA,B,B,R,CLRG,EXTERNAL_REF_NO_,CLRG,TXN0000000000001404,2026-11-05 11:41:00,SOURCE_CODE_1404,2026-11-05 11:41:00,2026-11-05 11:41:00,1404
MO,TRN000000001405,954176,EVEN,852748,005,100000001405,USD,D,FEE,AMOUNT_TAG_1405,1381.500,1.10000000,17253.600,CUST000605,100000001405,RELATED_REFERENC,N,MIS_HEAD_,2026-11-06,2026-11-06,2026-11-06,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,83946,USER_ID_1405,BANK_CODE_14,0,B,T,AUTH_ID_1405,P,A,C,C,D,NODE_1405,Y,O,U,122016,N,I,F,N,1,1,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1405,CUST000605,N,M,A,N,N,E,E,I,SYSTEM_AC_NO_1405,M,MIS_UNIT_REF_NO_1405,S,E,U,RECV_ORIG_AC_NO_1405,GA,B,B,R,SAV1,EXTERNAL_REF_NO_,SAV1,TXN0000000000001405,2026-11-06 12:48:00,SOURCE_CODE_1405,2026-11-06 12:48:00,2026-11-06 12:48:00,1405
MO,TRN000000001406,941826,EVEN,198220,006,100000001406,PEN,C,INT,AMOUNT_TAG_1406,2004.100,0.83000000,14081.500,CUST000606,100000001406,RELATED_REFERENC,Y,MIS_HEAD_,2026-11-07,2026-11-07,2026-11-07,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,726346,USER_ID_1406,BANK_CODE_14,29,B,T,AUTH_ID_1406,P,A,C,C,D,NODE_1406,Y,O,U,95317,Y,I,F,Y,1,9,Y,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1406,CUST000606,Y,M,A,N,Y,E,E,I,SYSTEM_AC_NO_1406,M,MIS_UNIT_REF_NO_1406,S,E,U,RECV_ORIG_AC_NO_1406,GA,B,B,R,CURR,EXTERNAL_REF_NO_,CURR,TXN0000000000001406,2026-11-07 13:55:00,SOURCE_CODE_1406,2026-11-07 13:55:00,2026-11-07 13:55:00,1406
MO,TRN000000001407,103044,EVEN,479634,007,100000001407,EUR,D,REV,AMOUNT_TAG_1407,187131.200,3.21000000,198399.200,CUST000607,100000001407,RELATED_REFERENC,N,MIS_HEAD_,2026-11-08,2026-11-08,2026-11-08,FINANCIAL,PER,INSTRUMENT_CODE_,BATC,368114,USER_ID_1407,BANK_CODE_14,17,B,T,AUTH_ID_1407,P,A,C,C,D,NODE_1407,Y,O,U,628139,N,I,F,N,1,5,N,G,DEP,CUSTOM_REF_NO_14,INTERFACE_REF_NO_1407,CUST000607,N,M,A,Y,N,E,E,I,SYSTEM_AC_NO_1407,M,MIS_UNIT_REF_NO_1407,S,E,U,RECV_ORIG_AC_NO_1407,GA,B,B,R,LOAN,EXTERNAL_REF_NO_,LOAN,TXN0000000000001407,2026-11-08 14:02:00,SOURCE_CODE_1407,2026-11-08 14:02:00,2026-11-08 14:02:00,1407
