ACCOUNT_NUMBER,BRANCH_CODE,EVENT_SEQ_NO,VALUE_DATE,EXECUTION_DATE,PAYMENT_STATUS,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REV_MAKER_ID,REV_MAKER_DT_STAMP,REV_CHECKER_ID,REV_CHECKER_DT_STAMP,REVP_ESN,MLIQ_ESN,PROCESS_NO,PREPMNT_RECOMP_BASIS,PREPMNT_RECOMP_FROM,INSTALLMENT_PAYMENT,LIMIT_DATE,SIMULATED,CURR_ACBAL_CHK,LIQD_WOFF_LOAN
100000001387,012,964726,2026-10-19,2026-10-19,P,A,MAKER_ID_138,2026-10-19,CHECKER_ID_1,2026-10-19,REV_MAKER_ID,2026-10-19,REV_CHECKER_,2026-10-19,839911,448871,15,P,P,I,2026-10-19,S,C,L
100000001388,013,684414,2026-10-20,2026-10-20,P,A,MAKER_ID_138,2026-10-20,CHECKER_ID_1,2026-10-20,REV_MAKER_ID,2026-10-20,REV_CHECKER_,2026-10-20,66183,697685,42,P,P,I,2026-10-20,S,C,L
100000001389,014,396544,2026-10-21,2026-10-21,P,A,MAKER_ID_138,2026-10-21,CHECKER_ID_1,2026-10-21,REV_MAKER_ID,2026-10-21,REV_CHECKER_,2026-10-21,664072,550190,87,P,P,I,2026-10-21,S,C,L
100000001390,015,818298,2026-10-22,2026-10-22,P,A,MAKER_ID_139,2026-10-22,CHECKER_ID_1,2026-10-22,REV_MAKER_ID,2026-10-22,REV_CHECKER_,2026-10-22,487128,367332,39,P,P,I,2026-10-22,S,C,L
100000001391,016,513469,2026-10-23,2026-10-23,P,A,MAKER_ID_139,2026-10-23,CHECKER_ID_1,2026-10-23,REV_MAKER_ID,2026-10-23,REV_CHECKER_,2026-10-23,15511,845976,33,P,P,I,2026-10-23,S,C,L
100000001392,017,260491,2026-10-24,2026-10-24,P,A,MAKER_ID_139,2026-10-24,CHECKER_ID_1,2026-10-24,REV_MAKER_ID,2026-10-24,REV_CHECKER_,2026-10-24,388622,606404,46,P,P,I,2026-10-24,S,C,L
100000001393,018,777256,2026-10-25,2026-10-25,P,A,MAKER_ID_139,2026-10-25,CHECKER_ID_1,2026-10-25,REV_MAKER_ID,2026-10-25,REV_CHECKER_,2026-10-25,560491,149303,15,P,P,I,2026-10-25,S,C,L
100000001394,019,508927,2026-10-26,2026-10-26,P,A,MAKER_ID_139,2026-10-26,CHECKER_ID_1,2026-10-26,REV_MAKER_ID,2026-10-26,REV_CHECKER_,2026-10-26,910114,569704,40,P,P,I,2026-10-26,S,C,L
100000001395,020,307729,2026-10-27,2026-10-27,P,A,MAKER_ID_139,2026-10-27,CHECKER_ID_1,2026-10-27,REV_MAKER_ID,2026-10-27,REV_CHECKER_,2026-10-27,103622,333320,48,P,P,I,2026-10-27,S,C,L
100000001396,021,876722,2026-10-28,2026-10-28,P,A,MAKER_ID_139,2026-10-28,CHECKER_ID_1,2026-10-28,REV_MAKER_ID,2026-10-28,REV_CHECKER_,2026-10-28,953093,405663,77,P,P,I,2026-10-28,S,C,L
100000001397,022,391258,2026-10-29,2026-10-29,P,A,MAKER_ID_139,2026-10-29,CHECKER_ID_1,2026-10-29,REV_MAKER_ID,2026-10-29,REV_CHECKER_,2026-10-29,340007,580161,95,P,P,I,2026-10-29,S,C,L
100000001398,023,238051,2026-10-30,2026-10-30,P,A,MAKER_ID_139,2026-10-30,CHECKER_ID_1,2026-10-30,REV_MAKER_ID,2026-10-30,REV_CHECKER_,2026-10-30,664600,119848,50,P,P,I,2026-10-30,S,C,L
100000001399,024,777990,2026-10-31,2026-10-31,P,A,MAKER_ID_139,2026-10-31,CHECKER_ID_1,2026-10-31,REV_MAKER_ID,2026-10-31,REV_CHECKER_,2026-10-31,964253,634405,31,P,P,I,2026-10-31,S,C,L
100000001400,025,148935,2026-11-01,2026-11-01,P,A,MAKER_ID_140,2026-11-01,CHECKER_ID_1,2026-11-01,REV_MAKER_ID,2026-11-01,REV_CHECKER_,2026-11-01,871424,265834,89,P,P,I,2026-11-01,S,C,L
100000001401,001,973108,2026-11-02,2026-11-02,P,A,MAKER_ID_140,2026-11-02,CHECKER_ID_1,2026-11-02,REV_MAKER_ID,2026-11-02,REV_CHECKER_,2026-11-02,946419,520697,40,P,P,I,2026-11-02,S,C,L
100000001402,002,720365,2026-11-03,2026-11-03,P,A,MAKER_ID_140,2026-11-03,CHECKER_ID_1,2026-11-03,REV_MAKER_ID,2026-11-03,REV_CHECKER_,2026-11-03,495934,541631,78,P,P,I,2026-11-03,S,C,L
100000001403,003,801822,2026-11-04,2026-11-04,P,A,MAKER_ID_140,2026-11-04,CHECKER_ID_1,2026-11-04,REV_MAKER_ID,2026-11-04,REV_CHECKER_,2026-11-04,285210,228075,75,P,P,I,2026-11-04,S,C,L
100000001404,004,298172,2026-11-05,2026-11-05,P,U,MAKER_ID_140,2026-11-05,CHECKER_ID_1,2026-11-05,REV_MAKER_ID,2026-11-05,REV_CHECKER_,2026-11-05,185405,413207,1,P,P,I,2026-11-05,S,C,L
100000001405,005,180214,2026-11-06,2026-11-06,P,A,MAKER_ID_140,2026-11-06,CHECKER_ID_1,2026-11-06,REV_MAKER_ID,2026-11-06,REV_CHECKER_,2026-11-06,929654,538987,41,P,P,I,2026-11-06,S,C,L
100000001406,006,828877,2026-11-07,2026-11-07,P,A,MAKER_ID_140,2026-11-07,CHECKER_ID_1,2026-11-07,REV_MAKER_ID,2026-11-07,REV_CHECKER_,2026-11-07,445506,952385,55,P,P,I,2026-11-07,S,C,L
100000001407,007,268029,2026-11-08,2026-11-08,P,A,MAKER_ID_140,2026-11-08,CHECKER_ID_1,2026-11-08,REV_MAKER_ID,2026-11-08,REV_CHECKER_,2026-11-08,918398,42629,87,P,P,I,2026-11-08,S,C,L
100000001408,008,617316,2026-11-09,2026-11-09,P,A,MAKER_ID_140,2026-11-09,CHECKER_ID_1,2026-11-09,REV_MAKER_ID,2026-11-09,REV_CHECKER_,2026-11-09,144771,213621,20,P,P,I,2026-11-09,S,C,L
100000001409,009,327352,2026-11-10,2026-11-10,P,A,MAKER_ID_140,2026-11-10,CHECKER_ID_1,2026-11-10,REV_MAKER_ID,2026-11-10,REV_CHECKER_,2026-11-10,363640,523422,59,P,P,I,2026-11-10,S,C,L
100000001410,010,725349,2026-11-11,2026-11-11,P,A,MAKER_ID_141,2026-11-11,CHECKER_ID_1,2026-11-11,REV_MAKER_ID,2026-11-11,REV_CHECKER_,2026-11-11,18221,214336,80,P,P,I,2026-11-11,S,C,L
100000001411,011,789302,2026-11-12,2026-11-12,P,A,MAKER_ID_141,2026-11-12,CHECKER_ID_1,2026-11-12,REV_MAKER_ID,2026-11-12,REV_CHECKER_,2026-11-12,517355,578593,63,P,P,I,2026-11-12,S,C,L
100000001412,012,363710,2026-11-13,2026-11-13,P,A,MAKER_ID_141,2026-11-13,CHECKER_ID_1,2026-11-13,REV_MAKER_ID,2026-11-13,REV_CHECKER_,2026-11-13,23483,256079,52,P,P,I,2026-11-13,S,C,L
100000001413,013,646624,2026-11-14,2026-11-14,P,A,MAKER_ID_141,2026-11-14,CHECKER_ID_1,2026-11-14,REV_MAKER_ID,2026-11-14,REV_CHECKER_,2026-11-14,465113,347690,60,P,P,I,2026-11-14,S,C,L
100000001414,014,653335,2026-11-15,2026-11-15,P,A,MAKER_ID_141,2026-11-15,CHECKER_ID_1,2026-11-15,REV_MAKER_ID,2026-11-15,REV_CHECKER_,2026-11-15,508289,96857,52,P,P,I,2026-11-15,S,C,L
100000001415,015,856639,2026-11-16,2026-11-16,P,A,MAKER_ID_141,2026-11-16,CHECKER_ID_1,2026-11-16,REV_MAKER_ID,2026-11-16,REV_CHECKER_,2026-11-16,771290,502797,4,P,P,I,2026-11-16,S,C,L
100000001416,016,419250,2026-11-17,2026-11-17,P,A,MAKER_ID_141,2026-11-17,CHECKER_ID_1,2026-11-17,REV_MAKER_ID,2026-11-17,REV_CHECKER_,2026-11-17,25441,918655,14,P,P,I,2026-11-17,S,C,L
100000001417,017,598223,2026-11-18,2026-11-18,P,A,MAKER_ID_141,2026-11-18,CHECKER_ID_1,2026-11-18,REV_MAKER_ID,2026-11-18,REV_CHECKER_,2026-11-18,314672,292744,56,P,P,I,2026-11-18,S,C,L
100000001418,018,586695,2026-11-19,2026-11-19,P,A,MAKER_ID_141,2026-11-19,CHECKER_ID_1,2026-11-19,REV_MAKER_ID,2026-11-19,REV_CHECKER_,2026-11-19,368545,606202,53,P,P,I,2026-11-19,S,C,L
100000001419,019,805340,2026-11-20,2026-11-20,P,A,MAKER_ID_141,2026-11-20,CHECKER_ID_1,2026-11-20,REV_MAKER_ID,2026-11-20,REV_CHECKER_,2026-11-20,405157,603872,33,P,P,I,2026-11-20,S,C,L
100000001420,020,73098,2026-11-21,2026-11-21,P,A,MAKER_ID_142,2026-11-21,CHECKER_ID_1,2026-11-21,REV_MAKER_ID,2026-11-21,REV_CHECKER_,2026-11-21,821913,744791,84,P,P,I,2026-11-21,S,C,L
100000001421,021,920239,2026-11-22,2026-11-22,P,A,MAKER_ID_142,2026-11-22,CHECKER_ID_1,2026-11-22,REV_MAKER_ID,2026-11-22,REV_CHECKER_,2026-11-22,772853,743482,33,P,P,I,2026-11-22,S,C,L
100000001422,022,230196,2026-11-23,2026-11-23,P,A,MAKER_ID_142,2026-11-23,CHECKER_ID_1,2026-11-23,REV_MAKER_ID,2026-11-23,REV_CHECKER_,2026-11-23,259797,504006,92,P,P,I,2026-11-23,S,C,L
100000001423,023,279039,2026-11-24,2026-11-24,P,A,MAKER_ID_142,2026-11-24,CHECKER_ID_1,2026-11-24,REV_MAKER_ID,2026-11-24,REV_CHECKER_,2026-11-24,490607,35876,60,P,P,I,2026-11-24,S,C,L
100000001424,024,494293,2026-11-25,2026-11-25,P,A,MAKER_ID_142,2026-11-25,CHECKER_ID_1,2026-11-25,REV_MAKER_ID,2026-11-25,REV_CHECKER_,2026-11-25,85479,701191,38,P,P,I,2026-11-25,S,C,L
100000001425,025,161743,2026-11-26,2026-11-26,P,A,MAKER_ID_142,2026-11-26,CHECKER_ID_1,2026-11-26,REV_MAKER_ID,2026-11-26,REV_CHECKER_,2026-11-26,587134,995661,13,P,P,I,2026-11-26,S,C,L
100000001426,001,870523,2026-11-27,2026-11-27,P,A,MAKER_ID_142,2026-11-27,CHECKER_ID_1,2026-11-27,REV_MAKER_ID,2026-11-27,REV_CHECKER_,2026-11-27,398493,83386,36,P,P,I,2026-11-27,S,C,L
100000001427,002,466340,2026-11-28,2026-11-28,P,U,MAKER_ID_142,2026-11-28,CHECKER_ID_1,2026-11-28,REV_MAKER_ID,2026-11-28,REV_CHECKER_,2026-11-28,778835,714716,6,P,P,I,2026-11-28,S,C,L
100000001428,003,48233,2026-11-29,2026-11-29,P,A,MAKER_ID_142,2026-11-29,CHECKER_ID_1,2026-11-29,REV_MAKER_ID,2026-11-29,REV_CHECKER_,2026-11-29,31446,527418,67,P,P,I,2026-11-29,S,C,L
100000001429,004,108833,2026-11-30,2026-11-30,P,A,MAKER_ID_142,2026-11-30,CHECKER_ID_1,2026-11-30,REV_MAKER_ID,2026-11-30,REV_CHECKER_,2026-11-30,9103,21397,72,P,P,I,2026-11-30,S,C,L
100000001430,005,406774,2026-12-01,2026-12-01,P,A,MAKER_ID_143,2026-12-01,CHECKER_ID_1,2026-12-01,REV_MAKER_ID,2026-12-01,REV_CHECKER_,2026-12-01,380106,173697,80,P,P,I,2026-12-01,S,C,L
100000001431,006,302741,2026-12-02,2026-12-02,P,A,MAKER_ID_143,2026-12-02,CHECKER_ID_1,2026-12-02,REV_MAKER_ID,2026-12-02,REV_CHECKER_,2026-12-02,766235,235289,61,P,P,I,2026-12-02,S,C,L
100000001432,007,706994,2026-12-03,2026-12-03,P,A,MAKER_ID_143,2026-12-03,CHECKER_ID_1,2026-12-03,REV_MAKER_ID,2026-12-03,REV_CHECKER_,2026-12-03,299956,739357,98,P,P,I,2026-12-03,S,C,L
100000001433,008,600682,2026-12-04,2026-12-04,P,A,MAKER_ID_143,2026-12-04,CHECKER_ID_1,2026-12-04,REV_MAKER_ID,2026-12-04,REV_CHECKER_,2026-12-04,175149,874814,63,P,P,I,2026-12-04,S,C,L
100000001434,009,831701,2026-12-05,2026-12-05,P,A,MAKER_ID_143,2026-12-05,CHECKER_ID_1,2026-12-05,REV_MAKER_ID,2026-12-05,REV_CHECKER_,2026-12-05,653331,114131,65,P,P,I,2026-12-05,S,C,L
100000001435,010,287748,2026-12-06,2026-12-06,P,A,MAKER_ID_143,2026-12-06,CHECKER_ID_1,2026-12-06,REV_MAKER_ID,2026-12-06,REV_CHECKER_,2026-12-06,727035,619337,77,P,P,I,2026-12-06,S,C,L
100000001436,011,688283,2026-12-07,2026-12-07,P,A,MAKER_ID_143,2026-12-07,CHECKER_ID_1,2026-12-07,REV_MAKER_ID,2026-12-07,REV_CHECKER_,2026-12-07,350278,734210,75,P,P,I,2026-12-07,S,C,L
100000001437,012,814925,2026-12-08,2026-12-08,P,A,MAKER_ID_143,2026-12-08,CHECKER_ID_1,2026-12-08,REV_MAKER_ID,2026-12-08,REV_CHECKER_,2026-12-08,715218,784639,24,P,P,I,2026-12-08,S,C,L
100000001438,013,558577,2026-12-09,2026-12-09,P,A,MAKER_ID_143,2026-12-09,CHECKER_ID_1,2026-12-09,REV_MAKER_ID,2026-12-09,REV_CHECKER_,2026-12-09,107644,717774,91,P,P,I,2026-12-09,S,C,L
100000001439,014,79331,2026-12-10,2026-12-10,P,A,MAKER_ID_143,2026-12-10,CHECKER_ID_1,2026-12-10,REV_MAKER_ID,2026-12-10,REV_CHECKER_,2026-12-10,316972,633767,84,P,P,I,2026-12-10,S,C,L
100000001440,015,229814,2026-12-11,2026-12-11,P,A,MAKER_ID_144,2026-12-11,CHECKER_ID_1,2026-12-11,REV_MAKER_ID,2026-12-11,REV_CHECKER_,2026-12-11,284549,767422,33,P,P,I,2026-12-11,S,C,L
100000001441,016,413813,2026-12-12,2026-12-12,P,A,MAKER_ID_144,2026-12-12,CHECKER_ID_1,2026-12-12,REV_MAKER_ID,2026-12-12,REV_CHECKER_,2026-12-12,732335,831921,84,P,P,I,2026-12-12,S,C,L
100000001442,017,304058,2026-12-13,2026-12-13,P,A,MAKER_ID_144,2026-12-13,CHECKER_ID_1,2026-12-13,REV_MAKER_ID,2026-12-13,REV_CHECKER_,2026-12-13,128747,495,93,P,P,I,2026-12-13,S,C,L
100000001443,018,329956,2026-12-14,2026-12-14,P,A,MAKER_ID_144,2026-12-14,CHECKER_ID_1,2026-12-14,REV_MAKER_ID,2026-12-14,REV_CHECKER_,2026-12-14,186413,599429,18,P,P,I,2026-12-14,S,C,L
100000001444,019,574455,2026-12-15,2026-12-15,P,A,MAKER_ID_144,2026-12-15,CHECKER_ID_1,2026-12-15,REV_MAKER_ID,2026-12-15,REV_CHECKER_,2026-12-15,862796,866099,5,P,P,I,2026-12-15,S,C,L
100000001445,020,435497,2026-12-16,2026-12-16,P,A,MAKER_ID_144,2026-12-16,CHECKER_ID_1,2026-12-16,REV_MAKER_ID,2026-12-16,REV_CHECKER_,2026-12-16,366445,232398,36,P,P,I,2026-12-16,S,C,L
100000001446,021,645436,2026-12-17,2026-12-17,P,A,MAKER_ID_144,2026-12-17,CHECKER_ID_1,2026-12-17,REV_MAKER_ID,2026-12-17,REV_CHECKER_,2026-12-17,758634,655848,85,P,P,I,2026-12-17,S,C,L
100000001447,022,444745,2026-12-18,2026-12-18,P,A,MAKER_ID_144,2026-12-18,CHECKER_ID_1,2026-12-18,REV_MAKER_ID,2026-12-18,REV_CHECKER_,2026-12-18,33746,374265,27,P,P,I,2026-12-18,S,C,L
100000001448,023,647468,2026-12-19,2026-12-19,P,A,MAKER_ID_144,2026-12-19,CHECKER_ID_1,2026-12-19,REV_MAKER_ID,2026-12-19,REV_CHECKER_,2026-12-19,637145,425374,62,P,P,I,2026-12-19,S,C,L
100000001449,024,142825,2026-12-20,2026-12-20,P,A,MAKER_ID_144,2026-12-20,CHECKER_ID_1,2026-12-20,REV_MAKER_ID,2026-12-20,REV_CHECKER_,2026-12-20,997693,56389,45,P,P,I,2026-12-20,S,C,L
100000001450,025,698612,2026-12-21,2026-12-21,P,U,MAKER_ID_145,2026-12-21,CHECKER_ID_1,2026-12-21,REV_MAKER_ID,2026-12-21,REV_CHECKER_,2026-12-21,965268,252681,23,P,P,I,2026-12-21,S,C,L
100000001451,001,519922,2026-12-22,2026-12-22,P,A,MAKER_ID_145,2026-12-22,CHECKER_ID_1,2026-12-22,REV_MAKER_ID,2026-12-22,REV_CHECKER_,2026-12-22,188187,977380,96,P,P,I,2026-12-22,S,C,L
100000001452,002,110041,2026-12-23,2026-12-23,P,A,MAKER_ID_145,2026-12-23,CHECKER_ID_1,2026-12-23,REV_MAKER_ID,2026-12-23,REV_CHECKER_,2026-12-23,203419,665852,48,P,P,I,2026-12-23,S,C,L
100000001453,003,647841,2026-12-24,2026-12-24,P,A,MAKER_ID_145,2026-12-24,CHECKER_ID_1,2026-12-24,REV_MAKER_ID,2026-12-24,REV_CHECKER_,2026-12-24,35841,574980,44,P,P,I,2026-12-24,S,C,L
100000001454,004,167810,2026-12-25,2026-12-25,P,A,MAKER_ID_145,2026-12-25,CHECKER_ID_1,2026-12-25,REV_MAKER_ID,2026-12-25,REV_CHECKER_,2026-12-25,219254,34320,56,P,P,I,2026-12-25,S,C,L
100000001455,005,619493,2026-12-26,2026-12-26,P,A,MAKER_ID_145,2026-12-26,CHECKER_ID_1,2026-12-26,REV_MAKER_ID,2026-12-26,REV_CHECKER_,2026-12-26,702143,557514,72,P,P,I,2026-12-26,S,C,L
100000001456,006,452694,2026-12-27,2026-12-27,P,A,MAKER_ID_145,2026-12-27,CHECKER_ID_1,2026-12-27,REV_MAKER_ID,2026-12-27,REV_CHECKER_,2026-12-27,721834,924136,90,P,P,I,2026-12-27,S,C,L
100000001457,007,224815,2026-12-28,2026-12-28,P,A,MAKER_ID_145,2026-12-28,CHECKER_ID_1,2026-12-28,REV_MAKER_ID,2026-12-28,REV_CHECKER_,2026-12-28,954138,871524,10,P,P,I,2026-12-28,S,C,L
100000001458,008,789624,2026-12-29,2026-12-29,P,A,MAKER_ID_145,2026-12-29,CHECKER_ID_1,2026-12-29,REV_MAKER_ID,2026-12-29,REV_CHECKER_,2026-12-29,961398,567428,78,P,P,I,2026-12-29,S,C,L
100000001459,009,733416,2026-12-30,2026-12-30,P,A,MAKER_ID_145,2026-12-30,CHECKER_ID_1,2026-12-30,REV_MAKER_ID,2026-12-30,REV_CHECKER_,2026-12-30,795973,229409,19,P,P,I,2026-12-30,S,C,L
100000001460,010,639342,2026-12-31,2026-12-31,P,A,MAKER_ID_146,2026-12-31,CHECKER_ID_1,2026-12-31,REV_MAKER_ID,2026-12-31,REV_CHECKER_,2026-12-31,521239,298524,96,P,P,I,2026-12-31,S,C,L
100000001461,011,206021,2026-01-01,2026-01-01,P,A,MAKER_ID_146,2026-01-01,CHECKER_ID_1,2026-01-01,REV_MAKER_ID,2026-01-01,REV_CHECKER_,2026-01-01,495334,597013,83,P,P,I,2026-01-01,S,C,L
100000001462,012,285144,2026-01-02,2026-01-02,P,A,MAKER_ID_146,2026-01-02,CHECKER_ID_1,2026-01-02,REV_MAKER_ID,2026-01-02,REV_CHECKER_,2026-01-02,53961,992933,39,P,P,I,2026-01-02,S,C,L
100000001463,013,765528,2026-01-03,2026-01-03,P,A,MAKER_ID_146,2026-01-03,CHECKER_ID_1,2026-01-03,REV_MAKER_ID,2026-01-03,REV_CHECKER_,2026-01-03,313157,501242,74,P,P,I,2026-01-03,S,C,L
100000001464,014,440985,2026-01-04,2026-01-04,P,A,MAKER_ID_146,2026-01-04,CHECKER_ID_1,2026-01-04,REV_MAKER_ID,2026-01-04,REV_CHECKER_,2026-01-04,656411,101462,34,P,P,I,2026-01-04,S,C,L
100000001465,015,968144,2026-01-05,2026-01-05,P,A,MAKER_ID_146,2026-01-05,CHECKER_ID_1,2026-01-05,REV_MAKER_ID,2026-01-05,REV_CHECKER_,2026-01-05,729074,493294,46,P,P,I,2026-01-05,S,C,L
100000001466,016,780334,2026-01-06,2026-01-06,P,A,MAKER_ID_146,2026-01-06,CHECKER_ID_1,2026-01-06,REV_MAKER_ID,2026-01-06,REV_CHECKER_,2026-01-06,812525,213363,25,P,P,I,2026-01-06,S,C,L
100000001467,017,661883,2026-01-07,2026-01-07,P,A,MAKER_ID_146,2026-01-07,CHECKER_ID_1,2026-01-07,REV_MAKER_ID,2026-01-07,REV_CHECKER_,2026-01-07,388663,985117,12,P,P,I,2026-01-07,S,C,L
100000001468,018,508560,2026-01-08,2026-01-08,P,A,MAKER_ID_146,2026-01-08,CHECKER_ID_1,2026-01-08,REV_MAKER_ID,2026-01-08,REV_CHECKER_,2026-01-08,763866,816463,36,P,P,I,2026-01-08,S,C,L
100000001469,019,481967,2026-01-09,2026-01-09,P,A,MAKER_ID_146,2026-01-09,CHECKER_ID_1,2026-01-09,REV_MAKER_ID,2026-01-09,REV_CHECKER_,2026-01-09,630427,633680,32,P,P,I,2026-01-09,S,C,L
100000001470,020,456833,2026-01-10,2026-01-10,P,A,MAKER_ID_147,2026-01-10,CHECKER_ID_1,2026-01-10,REV_MAKER_ID,2026-01-10,REV_CHECKER_,2026-01-10,370322,506792,31,P,P,I,2026-01-10,S,C,L
100000001471,021,407376,2026-01-11,2026-01-11,P,A,MAKER_ID_147,2026-01-11,CHECKER_ID_1,2026-01-11,REV_MAKER_ID,2026-01-11,REV_CHECKER_,2026-01-11,376612,215748,88,P,P,I,2026-01-11,S,C,L
100000001472,022,387305,2026-01-12,2026-01-12,P,A,MAKER_ID_147,2026-01-12,CHECKER_ID_1,2026-01-12,REV_MAKER_ID,2026-01-12,REV_CHECKER_,2026-01-12,214911,350020,64,P,P,I,2026-01-12,S,C,L
100000001473,023,356569,2026-01-13,2026-01-13,P,U,MAKER_ID_147,2026-01-13,CHECKER_ID_1,2026-01-13,REV_MAKER_ID,2026-01-13,REV_CHECKER_,2026-01-13,802733,851049,4,P,P,I,2026-01-13,S,C,L
100000001474,024,916688,2026-01-14,2026-01-14,P,A,MAKER_ID_147,2026-01-14,CHECKER_ID_1,2026-01-14,REV_MAKER_ID,2026-01-14,REV_CHECKER_,2026-01-14,59647,496326,94,P,P,I,2026-01-14,S,C,L
100000001475,025,224425,2026-01-15,2026-01-15,P,A,MAKER_ID_147,2026-01-15,CHECKER_ID_1,2026-01-15,REV_MAKER_ID,2026-01-15,REV_CHECKER_,2026-01-15,898295,832511,99,P,P,I,2026-01-15,S,C,L
100000001476,001,939861,2026-01-16,2026-01-16,P,A,MAKER_ID_147,2026-01-16,CHECKER_ID_1,2026-01-16,REV_MAKER_ID,2026-01-16,REV_CHECKER_,2026-01-16,232257,884185,52,P,P,I,2026-01-16,S,C,L
100000001477,002,666474,2026-01-17,2026-01-17,P,A,MAKER_ID_147,2026-01-17,CHECKER_ID_1,2026-01-17,REV_MAKER_ID,2026-01-17,REV_CHECKER_,2026-01-17,862315,220007,95,P,P,I,2026-01-17,S,C,L
100000001478,003,380767,2026-01-18,2026-01-18,P,A,MAKER_ID_147,2026-01-18,CHECKER_ID_1,2026-01-18,REV_MAKER_ID,2026-01-18,REV_CHECKER_,2026-01-18,109254,930399,81,P,P,I,2026-01-18,S,C,L
100000001479,004,206464,2026-01-19,2026-01-19,P,A,MAKER_ID_147,2026-01-19,CHECKER_ID_1,2026-01-19,REV_MAKER_ID,2026-01-19,REV_CHECKER_,2026-01-19,381050,660322,48,P,P,I,2026-01-19,S,C,L
100000001480,005,653750,2026-01-20,2026-01-20,P,A,MAKER_ID_148,2026-01-20,CHECKER_ID_1,2026-01-20,REV_MAKER_ID,2026-01-20,REV_CHECKER_,2026-01-20,229121,850774,11,P,P,I,2026-01-20,S,C,L
100000001481,006,425855,2026-01-21,2026-01-21,P,A,MAKER_ID_148,2026-01-21,CHECKER_ID_1,2026-01-21,REV_MAKER_ID,2026-01-21,REV_CHECKER_,2026-01-21,213502,119072,81,P,P,I,2026-01-21,S,C,L
100000001482,007,895086,2026-01-22,2026-01-22,P,A,MAKER_ID_148,2026-01-22,CHECKER_ID_1,2026-01-22,REV_MAKER_ID,2026-01-22,REV_CHECKER_,2026-01-22,59325,218040,0,P,P,I,2026-01-22,S,C,L
100000001483,008,830750,2026-01-23,2026-01-23,P,A,MAKER_ID_148,2026-01-23,CHECKER_ID_1,2026-01-23,REV_MAKER_ID,2026-01-23,REV_CHECKER_,2026-01-23,381807,124726,75,P,P,I,2026-01-23,S,C,L
100000001484,009,290593,2026-01-24,2026-01-24,P,A,MAKER_ID_148,2026-01-24,CHECKER_ID_1,2026-01-24,REV_MAKER_ID,2026-01-24,REV_CHECKER_,2026-01-24,827866,185782,13,P,P,I,2026-01-24,S,C,L
100000001485,010,704158,2026-01-25,2026-01-25,P,A,MAKER_ID_148,2026-01-25,CHECKER_ID_1,2026-01-25,REV_MAKER_ID,2026-01-25,REV_CHECKER_,2026-01-25,730147,144739,23,P,P,I,2026-01-25,S,C,L
100000001486,011,410317,2026-01-26,2026-01-26,P,A,MAKER_ID_148,2026-01-26,CHECKER_ID_1,2026-01-26,REV_MAKER_ID,2026-01-26,REV_CHECKER_,2026-01-26,740576,266961,54,P,P,I,2026-01-26,S,C,L
100000001487,012,250001,2026-01-27,2026-01-27,P,A,MAKER_ID_148,2026-01-27,CHECKER_ID_1,2026-01-27,REV_MAKER_ID,2026-01-27,REV_CHECKER_,2026-01-27,661732,127670,26,P,P,I,2026-01-27,S,C,L
100000001488,013,156526,2026-01-28,2026-01-28,P,A,MAKER_ID_148,2026-01-28,CHECKER_ID_1,2026-01-28,REV_MAKER_ID,2026-01-28,REV_CHECKER_,2026-01-28,558244,932090,48,P,P,I,2026-01-28,S,C,L
100000001489,014,973438,2026-01-29,2026-01-29,P,A,MAKER_ID_148,2026-01-29,CHECKER_ID_1,2026-01-29,REV_MAKER_ID,2026-01-29,REV_CHECKER_,2026-01-29,21247,343479,59,P,P,I,2026-01-29,S,C,L
100000001490,015,810972,2026-01-30,2026-01-30,P,A,MAKER_ID_149,2026-01-30,CHECKER_ID_1,2026-01-30,REV_MAKER_ID,2026-01-30,REV_CHECKER_,2026-01-30,70355,484237,84,P,P,I,2026-01-30,S,C,L
100000001491,016,624563,2026-01-31,2026-01-31,P,A,MAKER_ID_149,2026-01-31,CHECKER_ID_1,2026-01-31,REV_MAKER_ID,2026-01-31,REV_CHECKER_,2026-01-31,131338,397702,45,P,P,I,2026-01-31,S,C,L
100000001492,017,917383,2026-02-01,2026-02-01,P,A,MAKER_ID_149,2026-02-01,CHECKER_ID_1,2026-02-01,REV_MAKER_ID,2026-02-01,REV_CHECKER_,2026-02-01,645406,962545,24,P,P,I,2026-02-01,S,C,L
100000001493,018,488831,2026-02-02,2026-02-02,P,A,MAKER_ID_149,2026-02-02,CHECKER_ID_1,2026-02-02,REV_MAKER_ID,2026-02-02,REV_CHECKER_,2026-02-02,197006,663607,52,P,P,I,2026-02-02,S,C,L
100000001494,019,254555,2026-02-03,2026-02-03,P,A,MAKER_ID_149,2026-02-03,CHECKER_ID_1,2026-02-03,REV_MAKER_ID,2026-02-03,REV_CHECKER_,2026-02-03,734896,502067,72,P,P,I,2026-02-03,S,C,L
100000001495,020,691929,2026-02-04,2026-02-04,P,A,MAKER_ID_149,2026-02-04,CHECKER_ID_1,2026-02-04,REV_MAKER_ID,2026-02-04,REV_CHECKER_,2026-02-04,367437,103456,38,P,P,I,2026-02-04,S,C,L
