ACCOUNT_NUMBER,BRANCH_CODE,APPLICATION_NUM,CUSTOMER_ID,PRODUCT_CODE,PRODUCT_CATEGORY,BOOK_DATE,VALUE_DATE,MATURITY_DATE,AMOUNT_FINANCED,DOWNPAYMENT_AMOUNT,CURRENCY,ORIGINAL_ST_DATE,PRIMARY_APPLICANT_ID,PRIMARY_APPLICANT_NAME,USER_DEFINED_STATUS,CALC_REQD,BACK_VAL_EFF_DT,AUTO_MAN_ROLLOVER,SCHEDULE_BASIS,UDE_ROLLOVER_BASIS,ROLLOVER_TYPE,SPECIAL_AMOUNT,RATE_CODE_PREF,PASSBOOK_FACILITY,ATM_FACILITY,ALLOW_BACK_PERIOD_ENTRY,INT_STMT,TRACK_RECEIVABLE_ALIQ,TRACK_RECEIVABLE_MLIQ,LIQUIDATION_MODE,AMEND_PAST_PAID_SCHEDULE,CHEQUE_BOOK_FACILITY,LIQ_BACK_VALUED_SCHEDULES,LIQ_COMP_DATES_FLAG,RETRIES_AUTO_LIQ,RESIDUAL_AMOUNT,ACCOUNT_STATUS,AUTH_STAT,VERSION_NO,LATEST_ESN,NEXT_ACCR_DATE,HAS_PROBLEMS,PROCESS_NO,AMOUNT_DISBURSED,STOP_ACCRUALS,FUNDED_STATUS,AMORTIZED,RECALC_ACTION_CODE,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,ARVN_APPLIED,ALT_ACC_NO,PARTIAL_LIQUIDATION,ALIQ_REVERSED_PMT,NO_OF_INSTALLMENTS,FREQUENCY,FREQUENCY_UNIT,FIRST_INS_DATE,LINKED_REFERENCE,LINKAGE_TYPE,FIELD_CHAR_1,FIELD_CHAR_2,FIELD_CHAR_3,FIELD_CHAR_4,FIELD_CHAR_5,FIELD_CHAR_6,FIELD_CHAR_7,FIELD_CHAR_8,FIELD_CHAR_9,FIELD_CHAR_10,FIELD_CHAR_11,FIELD_CHAR_12,FIELD_CHAR_13,FIELD_CHAR_14,FIELD_CHAR_15,FIELD_CHAR_16,FIELD_CHAR_17,FIELD_CHAR_18,FIELD_CHAR_19,FIELD_CHAR_20,FIELD_NUMBER_1,FIELD_NUMBER_2,FIELD_NUMBER_3,FIELD_NUMBER_4,FIELD_NUMBER_5,FIELD_NUMBER_6,FIELD_NUMBER_7,FIELD_NUMBER_8,FIELD_NUMBER_9,FIELD_NUMBER_10,FIELD_NUMBER_11,FIELD_NUMBER_12,FIELD_NUMBER_13,FIELD_NUMBER_14,FIELD_NUMBER_15,FIELD_NUMBER_16,FIELD_NUMBER_17,FIELD_NUMBER_18,FIELD_NUMBER_19,FIELD_NUMBER_20,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,ROLL_BY,MATURITY_TYPE,NET_PRINCIPAL,INDEX_XRATE,MIGRATION_DATE,DR_PAYMENT_MODE,CR_PAYMENT_MODE,DR_PROD_AC,CR_PROD_AC,DR_ACC_BRN,CR_ACC_BRN,EXT_ACC_NO_CR,EXT_ACC_NAME_CR,CLG_BANK_CODE_CR,CLG_BRN_CODE_CR,PC_CAT_CR,EXT_ACC_NO_DR,EXT_ACC_NAME_DR,CLG_BANK_CODE_DR,CLG_BRN_CODE_DR,PC_CAT_DR,CARD_NO,INSTRUMENT_NO_CR,ROUTING_NO_CR,END_POINT_CR,CLG_PROD_CODE_CR,SECTOR_CODE_CR,INSTRUMENT_NO_DR,ROUTING_NO_DR,END_POINT_DR,CLG_PROD_CODE_DR,SECTOR_CODE_DR,UPLOAD_SOURCE_DR,UPLOAD_SOURCE_CR,EMI_AMOUNT,CUTOFF_TRANSACTION,DELINQUENCY_STATUS,EXECUTION_DATE,USGT_STATUS,LAST_INTRADAY_ACCR_DT,DUE_DATES_ON,DETERIORATION_DATE,CURR_ACBAL_CHK,PARENT_LOAN,ALTERNATE_CCY
100000000011,011,APPLICATION_NUM_,CUST000011,CARD,CARD,2026-01-11,2026-01-11,2026-01-11,24144.600,23541.200,EUR,2026-01-11,PRIMARY_APPLICANT_ID_11,Primary Applicant Name 11,USER,C,2026-01-11,A,S,U,R,15217.500,R,P,A,A,I,T,T,L,A,C,L,Y,5063,16474.200,1,A,2892,8828,2026-01-11,H,85,4016.000,1,666163,A,R,MAKER_ID_11,2026-01-11,CHECKER_ID_11,2026-01-11,A,100000000011,P,N,5,978251,F,2026-01-11,LINKED_REFERENCE_11,LINKAGE_TYPE_11,FIELD_CHAR_1_11,FIELD_CHAR_2_11,FIELD_CHAR_3_11,FIELD_CHAR_4_11,FIELD_CHAR_5_11,FIELD_CHAR_6_11,FIELD_CHAR_7_11,FIELD_CHAR_8_11,FIELD_CHAR_9_11,FIELD_CHAR_10_11,FIELD_CHAR_11_11,FIELD_CHAR_12_11,FIELD_CHAR_13_11,FIELD_CHAR_14_11,FIELD_CHAR_15_11,FIELD_CHAR_16_11,FIELD_CHAR_17_11,FIELD_CHAR_18_11,FIELD_CHAR_19_11,FIELD_CHAR_20_11,822485,5209,930681,532711,661288,556623,695348,655949,727469,471385,221508,194522,151565,964594,41312,89684,572242,175586,596603,731652,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,2026-01-11,R,M,827049,3.1100,2026-01-11,DR_PAYMENT_MODE_11,CR_PAYMENT_MODE_11,DR_PROD_AC_11,CR_PROD_AC_11,100,100,100000000011,100000000011,CLG_,CLG_BRN_CODE_CR_11,PC_C,100000000011,100000000011,CLG_,CLG_BRN_CODE_DR_11,PC_C,CARD_NO_11,INSTRUMENT_NO_CR,ROUTING_NO_CR_11,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_11,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,2765.200,C,D,2026-01-11,U,2026-01-11,96,2026-01-11,C,PARENT_LOAN_11,EUR
100000000012,012,APPLICATION_NUM_,CUST000012,CLRG,CLRG,2026-01-12,2026-01-12,2026-01-12,21129.900,10455.900,BRL,2026-01-12,PRIMARY_APPLICANT_ID_12,Primary Applicant Name 12,USER,C,2026-01-12,A,S,U,R,18793.800,R,P,A,A,I,T,T,L,A,C,L,N,729,218.800,1,A,230,8716,2026-01-12,H,33,9299.500,1,65884,A,R,MAKER_ID_12,2026-01-12,CHECKER_ID_12,2026-01-12,A,100000000012,P,N,3,118202,F,2026-01-12,LINKED_REFERENCE_12,LINKAGE_TYPE_12,FIELD_CHAR_1_12,FIELD_CHAR_2_12,FIELD_CHAR_3_12,FIELD_CHAR_4_12,FIELD_CHAR_5_12,FIELD_CHAR_6_12,FIELD_CHAR_7_12,FIELD_CHAR_8_12,FIELD_CHAR_9_12,FIELD_CHAR_10_12,FIELD_CHAR_11_12,FIELD_CHAR_12_12,FIELD_CHAR_13_12,FIELD_CHAR_14_12,FIELD_CHAR_15_12,FIELD_CHAR_16_12,FIELD_CHAR_17_12,FIELD_CHAR_18_12,FIELD_CHAR_19_12,FIELD_CHAR_20_12,869656,698578,583175,250290,885835,948835,883550,916712,803652,757922,162256,645333,430566,140404,179563,393239,704467,880374,69552,588266,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,R,M,842564,2.2200,2026-01-12,DR_PAYMENT_MODE_12,CR_PAYMENT_MODE_12,DR_PROD_AC_12,CR_PROD_AC_12,100,100,100000000012,100000000012,CLG_,CLG_BRN_CODE_CR_12,PC_C,100000000012,100000000012,CLG_,CLG_BRN_CODE_DR_12,PC_C,CARD_NO_12,INSTRUMENT_NO_CR,ROUTING_NO_CR_12,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_12,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,14113.500,C,D,2026-01-12,U,2026-01-12,58,2026-01-12,C,PARENT_LOAN_12,BRL
100000000013,013,APPLICATION_NUM_,CUST000013,SAV1,SAV1,2026-01-13,2026-01-13,2026-01-13,19813.600,13538.500,USD,2026-01-13,PRIMARY_APPLICANT_ID_13,Primary Applicant Name 13,USER,C,2026-01-13,A,S,U,R,21735.900,R,P,A,A,I,T,T,L,A,C,L,N,7077,970.200,1,A,439,7533,2026-01-13,H,6,3174.200,1,483658,A,R,MAKER_ID_13,2026-01-13,CHECKER_ID_13,2026-01-13,A,100000000013,P,N,2,747280,F,2026-01-13,LINKED_REFERENCE_13,LINKAGE_TYPE_13,FIELD_CHAR_1_13,FIELD_CHAR_2_13,FIELD_CHAR_3_13,FIELD_CHAR_4_13,FIELD_CHAR_5_13,FIELD_CHAR_6_13,FIELD_CHAR_7_13,FIELD_CHAR_8_13,FIELD_CHAR_9_13,FIELD_CHAR_10_13,FIELD_CHAR_11_13,FIELD_CHAR_12_13,FIELD_CHAR_13_13,FIELD_CHAR_14_13,FIELD_CHAR_15_13,FIELD_CHAR_16_13,FIELD_CHAR_17_13,FIELD_CHAR_18_13,FIELD_CHAR_19_13,FIELD_CHAR_20_13,795444,825849,819898,59475,717050,696365,301141,840720,348240,989220,708181,883933,760249,5651,698044,827641,963945,915493,367907,530096,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,2026-01-13,R,M,741673,2.3700,2026-01-13,DR_PAYMENT_MODE_13,CR_PAYMENT_MODE_13,DR_PROD_AC_13,CR_PROD_AC_13,100,100,100000000013,100000000013,CLG_,CLG_BRN_CODE_CR_13,PC_C,100000000013,100000000013,CLG_,CLG_BRN_CODE_DR_13,PC_C,CARD_NO_13,INSTRUMENT_NO_CR,ROUTING_NO_CR_13,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_13,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,19782.100,C,D,2026-01-13,U,2026-01-13,55,2026-01-13,C,PARENT_LOAN_13,USD
100000000014,014,APPLICATION_NUM_,CUST000014,CURR,CURR,2026-01-14,2026-01-14,2026-01-14,9580.000,1351.600,PEN,2026-01-14,PRIMARY_APPLICANT_ID_14,Primary Applicant Name 14,USER,C,2026-01-14,A,S,U,R,18877.800,R,P,A,A,I,T,T,L,A,C,L,N,8012,7355.100,1,A,9701,591,2026-01-14,H,11,15290.900,1,95181,A,R,MAKER_ID_14,2026-01-14,CHECKER_ID_14,2026-01-14,A,100000000014,P,N,4,507284,F,2026-01-14,LINKED_REFERENCE_14,LINKAGE_TYPE_14,FIELD_CHAR_1_14,FIELD_CHAR_2_14,FIELD_CHAR_3_14,FIELD_CHAR_4_14,FIELD_CHAR_5_14,FIELD_CHAR_6_14,FIELD_CHAR_7_14,FIELD_CHAR_8_14,FIELD_CHAR_9_14,FIELD_CHAR_10_14,FIELD_CHAR_11_14,FIELD_CHAR_12_14,FIELD_CHAR_13_14,FIELD_CHAR_14_14,FIELD_CHAR_15_14,FIELD_CHAR_16_14,FIELD_CHAR_17_14,FIELD_CHAR_18_14,FIELD_CHAR_19_14,FIELD_CHAR_20_14,693283,334451,311055,608839,134444,567267,358393,844814,716273,120760,282744,444794,357168,775422,115055,865148,489592,759941,831625,818158,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,2026-01-14,R,M,713229,3.7200,2026-01-14,DR_PAYMENT_MODE_14,CR_PAYMENT_MODE_14,DR_PROD_AC_14,CR_PROD_AC_14,100,100,100000000014,100000000014,CLG_,CLG_BRN_CODE_CR_14,PC_C,100000000014,100000000014,CLG_,CLG_BRN_CODE_DR_14,PC_C,CARD_NO_14,INSTRUMENT_NO_CR,ROUTING_NO_CR_14,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_14,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,15109.200,C,D,2026-01-14,U,2026-01-14,53,2026-01-14,C,PARENT_LOAN_14,PEN
100000000015,015,APPLICATION_NUM_,CUST000015,LOAN,LOAN,2026-01-15,2026-01-15,2026-01-15,15456.000,1167.200,EUR,2026-01-15,PRIMARY_APPLICANT_ID_15,Primary Applicant Name 15,USER,C,2026-01-15,A,S,U,R,24842.500,R,P,A,A,I,T,T,L,A,C,L,N,8881,3481.600,1,A,2549,3491,2026-01-15,H,80,21135.500,1,674453,A,R,MAKER_ID_15,2026-01-15,CHECKER_ID_15,2026-01-15,A,100000000015,P,N,14,68683,F,2026-01-15,LINKED_REFERENCE_15,LINKAGE_TYPE_15,FIELD_CHAR_1_15,FIELD_CHAR_2_15,FIELD_CHAR_3_15,FIELD_CHAR_4_15,FIELD_CHAR_5_15,FIELD_CHAR_6_15,FIELD_CHAR_7_15,FIELD_CHAR_8_15,FIELD_CHAR_9_15,FIELD_CHAR_10_15,FIELD_CHAR_11_15,FIELD_CHAR_12_15,FIELD_CHAR_13_15,FIELD_CHAR_14_15,FIELD_CHAR_15_15,FIELD_CHAR_16_15,FIELD_CHAR_17_15,FIELD_CHAR_18_15,FIELD_CHAR_19_15,FIELD_CHAR_20_15,118324,960059,554027,23519,590610,279639,407379,221382,228548,53043,20722,216817,340866,990209,194065,460580,455486,63679,694038,903895,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,2026-01-15,R,M,91582,2.2200,2026-01-15,DR_PAYMENT_MODE_15,CR_PAYMENT_MODE_15,DR_PROD_AC_15,CR_PROD_AC_15,100,100,100000000015,100000000015,CLG_,CLG_BRN_CODE_CR_15,PC_C,100000000015,100000000015,CLG_,CLG_BRN_CODE_DR_15,PC_C,CARD_NO_15,INSTRUMENT_NO_CR,ROUTING_NO_CR_15,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_15,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,17713.700,C,D,2026-01-15,U,2026-01-15,30,2026-01-15,C,PARENT_LOAN_15,EUR
100000000016,016,APPLICATION_NUM_,CUST000016,TD01,TD01,2026-01-16,2026-01-16,2026-01-16,23019.700,7870.400,BRL,2026-01-16,PRIMARY_APPLICANT_ID_16,Primary Applicant Name 16,USER,C,2026-01-16,A,S,U,R,12151.400,R,P,A,A,I,T,T,L,A,C,L,Y,1188,8629.500,1,A,6177,2225,2026-01-16,H,87,6385.100,1,772406,A,R,MAKER_ID_16,2026-01-16,CHECKER_ID_16,2026-01-16,A,100000000016,P,N,29,515255,F,2026-01-16,LINKED_REFERENCE_16,LINKAGE_TYPE_16,FIELD_CHAR_1_16,FIELD_CHAR_2_16,FIELD_CHAR_3_16,FIELD_CHAR_4_16,FIELD_CHAR_5_16,FIELD_CHAR_6_16,FIELD_CHAR_7_16,FIELD_CHAR_8_16,FIELD_CHAR_9_16,FIELD_CHAR_10_16,FIELD_CHAR_11_16,FIELD_CHAR_12_16,FIELD_CHAR_13_16,FIELD_CHAR_14_16,FIELD_CHAR_15_16,FIELD_CHAR_16_16,FIELD_CHAR_17_16,FIELD_CHAR_18_16,FIELD_CHAR_19_16,FIELD_CHAR_20_16,894164,692195,159154,643977,254265,98023,515227,84207,482777,664622,236403,300587,854101,914305,55946,107766,167067,80976,59851,158015,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,2026-01-16,R,M,905773,3.9000,2026-01-16,DR_PAYMENT_MODE_16,CR_PAYMENT_MODE_16,DR_PROD_AC_16,CR_PROD_AC_16,100,100,100000000016,100000000016,CLG_,CLG_BRN_CODE_CR_16,PC_C,100000000016,100000000016,CLG_,CLG_BRN_CODE_DR_16,PC_C,CARD_NO_16,INSTRUMENT_NO_CR,ROUTING_NO_CR_16,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_16,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,1235.200,C,D,2026-01-16,U,2026-01-16,93,2026-01-16,C,PARENT_LOAN_16,BRL
100000000017,017,APPLICATION_NUM_,CUST000017,CARD,CARD,2026-01-17,2026-01-17,2026-01-17,22508.600,8614.600,USD,2026-01-17,PRIMARY_APPLICANT_ID_17,Primary Applicant Name 17,USER,C,2026-01-17,A,S,U,R,3976.900,R,P,A,A,I,T,T,L,A,C,L,N,9517,6096.700,1,A,5896,3441,2026-01-17,H,43,21877.600,1,857976,A,R,MAKER_ID_17,2026-01-17,CHECKER_ID_17,2026-01-17,A,100000000017,P,N,26,386440,F,2026-01-17,LINKED_REFERENCE_17,LINKAGE_TYPE_17,FIELD_CHAR_1_17,FIELD_CHAR_2_17,FIELD_CHAR_3_17,FIELD_CHAR_4_17,FIELD_CHAR_5_17,FIELD_CHAR_6_17,FIELD_CHAR_7_17,FIELD_CHAR_8_17,FIELD_CHAR_9_17,FIELD_CHAR_10_17,FIELD_CHAR_11_17,FIELD_CHAR_12_17,FIELD_CHAR_13_17,FIELD_CHAR_14_17,FIELD_CHAR_15_17,FIELD_CHAR_16_17,FIELD_CHAR_17_17,FIELD_CHAR_18_17,FIELD_CHAR_19_17,FIELD_CHAR_20_17,729404,661185,363839,272259,719387,53644,573887,28005,838959,814791,127350,173656,865283,23140,810721,84781,715127,757958,937623,556560,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,R,M,180646,2.8500,2026-01-17,DR_PAYMENT_MODE_17,CR_PAYMENT_MODE_17,DR_PROD_AC_17,CR_PROD_AC_17,100,100,100000000017,100000000017,CLG_,CLG_BRN_CODE_CR_17,PC_C,100000000017,100000000017,CLG_,CLG_BRN_CODE_DR_17,PC_C,CARD_NO_17,INSTRUMENT_NO_CR,ROUTING_NO_CR_17,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_17,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,21873.400,C,D,2026-01-17,U,2026-01-17,62,2026-01-17,C,PARENT_LOAN_17,USD
100000000018,018,APPLICATION_NUM_,CUST000018,CLRG,CLRG,2026-01-18,2026-01-18,2026-01-18,8236.300,3230.300,PEN,2026-01-18,PRIMARY_APPLICANT_ID_18,Primary Applicant Name 18,USER,C,2026-01-18,A,S,U,R,19333.700,R,P,A,A,I,T,T,L,A,C,L,N,5936,18312.400,1,A,3406,1286,2026-01-18,H,9,24297.100,1,327192,A,R,MAKER_ID_18,2026-01-18,CHECKER_ID_18,2026-01-18,A,100000000018,P,N,27,168651,F,2026-01-18,LINKED_REFERENCE_18,LINKAGE_TYPE_18,FIELD_CHAR_1_18,FIELD_CHAR_2_18,FIELD_CHAR_3_18,FIELD_CHAR_4_18,FIELD_CHAR_5_18,FIELD_CHAR_6_18,FIELD_CHAR_7_18,FIELD_CHAR_8_18,FIELD_CHAR_9_18,FIELD_CHAR_10_18,FIELD_CHAR_11_18,FIELD_CHAR_12_18,FIELD_CHAR_13_18,FIELD_CHAR_14_18,FIELD_CHAR_15_18,FIELD_CHAR_16_18,FIELD_CHAR_17_18,FIELD_CHAR_18_18,FIELD_CHAR_19_18,FIELD_CHAR_20_18,528152,591915,682221,572486,557899,329045,722488,731450,705354,139875,630026,935667,331361,864165,150633,638503,540490,575748,462214,207258,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,2026-01-18,R,M,160430,2.8200,2026-01-18,DR_PAYMENT_MODE_18,CR_PAYMENT_MODE_18,DR_PROD_AC_18,CR_PROD_AC_18,100,100,100000000018,100000000018,CLG_,CLG_BRN_CODE_CR_18,PC_C,100000000018,100000000018,CLG_,CLG_BRN_CODE_DR_18,PC_C,CARD_NO_18,INSTRUMENT_NO_CR,ROUTING_NO_CR_18,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_18,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,8074.900,C,D,2026-01-18,U,2026-01-18,51,2026-01-18,C,PARENT_LOAN_18,PEN
100000000019,019,APPLICATION_NUM_,CUST000019,SAV1,SAV1,2026-01-19,2026-01-19,2026-01-19,8649.000,19711.400,EUR,2026-01-19,PRIMARY_APPLICANT_ID_19,Primary Applicant Name 19,USER,C,2026-01-19,A,S,U,R,15594.200,R,P,A,A,I,T,T,L,A,C,L,N,7178,5827.000,1,A,2022,3643,2026-01-19,H,61,23110.900,1,566575,A,R,MAKER_ID_19,2026-01-19,CHECKER_ID_19,2026-01-19,A,100000000019,P,N,29,744501,F,2026-01-19,LINKED_REFERENCE_19,LINKAGE_TYPE_19,FIELD_CHAR_1_19,FIELD_CHAR_2_19,FIELD_CHAR_3_19,FIELD_CHAR_4_19,FIELD_CHAR_5_19,FIELD_CHAR_6_19,FIELD_CHAR_7_19,FIELD_CHAR_8_19,FIELD_CHAR_9_19,FIELD_CHAR_10_19,FIELD_CHAR_11_19,FIELD_CHAR_12_19,FIELD_CHAR_13_19,FIELD_CHAR_14_19,FIELD_CHAR_15_19,FIELD_CHAR_16_19,FIELD_CHAR_17_19,FIELD_CHAR_18_19,FIELD_CHAR_19_19,FIELD_CHAR_20_19,958704,338618,670965,525872,128996,802161,585479,127277,962065,710104,688438,692511,147402,910528,667441,620572,133769,581468,599377,171152,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,2026-01-19,R,M,802896,2.5100,2026-01-19,DR_PAYMENT_MODE_19,CR_PAYMENT_MODE_19,DR_PROD_AC_19,CR_PROD_AC_19,100,100,100000000019,100000000019,CLG_,CLG_BRN_CODE_CR_19,PC_C,100000000019,100000000019,CLG_,CLG_BRN_CODE_DR_19,PC_C,CARD_NO_19,INSTRUMENT_NO_CR,ROUTING_NO_CR_19,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_19,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,655.500,C,D,2026-01-19,U,2026-01-19,27,2026-01-19,C,PARENT_LOAN_19,EUR
100000000020,020,APPLICATION_NUM_,CUST000020,CURR,CURR,2026-01-20,2026-01-20,2026-01-20,17100.300,19890.200,BRL,2026-01-20,PRIMARY_APPLICANT_ID_20,Primary Applicant Name 20,USER,C,2026-01-20,A,S,U,R,20466.700,R,P,A,A,I,T,T,L,A,C,L,N,1283,11008.100,1,A,570,8102,2026-01-20,H,86,14537.800,1,549469,A,R,MAKER_ID_20,2026-01-20,CHECKER_ID_20,2026-01-20,A,100000000020,P,Y,21,101899,F,2026-01-20,LINKED_REFERENCE_20,LINKAGE_TYPE_20,FIELD_CHAR_1_20,FIELD_CHAR_2_20,FIELD_CHAR_3_20,FIELD_CHAR_4_20,FIELD_CHAR_5_20,FIELD_CHAR_6_20,FIELD_CHAR_7_20,FIELD_CHAR_8_20,FIELD_CHAR_9_20,FIELD_CHAR_10_20,FIELD_CHAR_11_20,FIELD_CHAR_12_20,FIELD_CHAR_13_20,FIELD_CHAR_14_20,FIELD_CHAR_15_20,FIELD_CHAR_16_20,FIELD_CHAR_17_20,FIELD_CHAR_18_20,FIELD_CHAR_19_20,FIELD_CHAR_20_20,971983,601490,911582,228306,411855,167759,386767,174763,737701,411543,429285,999344,706930,890268,642760,571733,731210,421220,932370,350291,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,2026-01-20,R,M,93561,3.8300,2026-01-20,DR_PAYMENT_MODE_20,CR_PAYMENT_MODE_20,DR_PROD_AC_20,CR_PROD_AC_20,100,100,100000000020,100000000020,CLG_,CLG_BRN_CODE_CR_20,PC_C,100000000020,100000000020,CLG_,CLG_BRN_CODE_DR_20,PC_C,CARD_NO_20,INSTRUMENT_NO_CR,ROUTING_NO_CR_20,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_20,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,4722.100,C,D,2026-01-20,U,2026-01-20,33,2026-01-20,C,PARENT_LOAN_20,BRL
100000000021,021,APPLICATION_NUM_,CUST000021,LOAN,LOAN,2026-01-21,2026-01-21,2026-01-21,23495.800,5745.200,USD,2026-01-21,PRIMARY_APPLICANT_ID_21,Primary Applicant Name 21,USER,C,2026-01-21,A,S,U,R,8828.500,R,P,A,A,I,T,T,L,A,C,L,Y,6685,6068.700,1,A,5741,5256,2026-01-21,H,53,20682.600,1,413405,A,R,MAKER_ID_21,2026-01-21,CHECKER_ID_21,2026-01-21,A,100000000021,P,N,20,206585,F,2026-01-21,LINKED_REFERENCE_21,LINKAGE_TYPE_21,FIELD_CHAR_1_21,FIELD_CHAR_2_21,FIELD_CHAR_3_21,FIELD_CHAR_4_21,FIELD_CHAR_5_21,FIELD_CHAR_6_21,FIELD_CHAR_7_21,FIELD_CHAR_8_21,FIELD_CHAR_9_21,FIELD_CHAR_10_21,FIELD_CHAR_11_21,FIELD_CHAR_12_21,FIELD_CHAR_13_21,FIELD_CHAR_14_21,FIELD_CHAR_15_21,FIELD_CHAR_16_21,FIELD_CHAR_17_21,FIELD_CHAR_18_21,FIELD_CHAR_19_21,FIELD_CHAR_20_21,344626,829990,177075,378695,327621,258986,538032,381825,87469,4947,793362,550354,458512,873087,322787,285327,878580,630092,468009,526443,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,2026-01-21,R,M,586741,3.5800,2026-01-21,DR_PAYMENT_MODE_21,CR_PAYMENT_MODE_21,DR_PROD_AC_21,CR_PROD_AC_21,100,100,100000000021,100000000021,CLG_,CLG_BRN_CODE_CR_21,PC_C,100000000021,100000000021,CLG_,CLG_BRN_CODE_DR_21,PC_C,CARD_NO_21,INSTRUMENT_NO_CR,ROUTING_NO_CR_21,END_POINT_,CLG_,SECTOR_CO,INSTRUMENT_NO_DR,ROUTING_NO_DR_21,END_POINT_,CLG_,SECTOR_CO,UPLOAD_SOURCE_D,UPLOAD_SOURCE_C,15985.300,C,D,2026-01-21,U,2026-01-21,10,2026-01-21,C,PARENT_LOAN_21,USD
