TRN_REF_NO,TRN_DT,TXN_BRANCH,PRODUCT_CODE,VALUE_DATE,AC_BRANCH,ACCOUNT_NO,TRN_CODE,LCY_AMOUNT,AMOUNT,DRCR_IND,MODULE,INSTRUMENT_NO,EXTENDED_CODE,RELATED_CUSTOMER,TXN_INIT_DATE,EXTRACTION_DATE,AC_ENTRY_SR_NO,EVENT,AMOUNT_TAG,OFS_ACC,OFS_BRANCH,EVENT_SR_NO,AC_CCY,GROUP_TXN_COUNT,HIDE_TXN_IN_STMT,AUTH_STAT,PERIOD_CODE,TXN_ID,EXT_OFSTXN_CODE,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,REAL_DT_TIME,SOURCE_CODE
TRN000000001835,2026-01-10,010,CARD,2026-01-10,010,100000000035,WDR,316.100,21249.600,D,MOD,INSTRUMENT_NO_18,933470,CUST000235,2026-01-10,2026-01-10,427717,EVEN,AMOUNT_TAG_1835,100000000035,010,814430,EUR,29,N,A,PER,TXN0000000000001835,EXT_OFSTXN_CODE,DATA_1_1835,DATA_2_1835,DATA_3_1835,DATA_4_1835,DATA_5_1835,DATA_6_1835,DATA_7_1835,DATA_8_1835,DATA_9_1835,C,BATCH_REF_NO_1835,WDR,2026-01-10 10:58:00,SOURCE_CODE_1835
TRN000000001836,2026-01-11,011,CLRG,2026-01-11,011,100000000036,TRF,1455.600,14867.900,C,MOD,INSTRUMENT_NO_18,805103,CUST000236,2026-01-11,2026-01-11,854798,EVEN,AMOUNT_TAG_1836,100000000036,011,544108,BRL,30,N,A,PER,TXN0000000000001836,EXT_OFSTXN_CODE,DATA_1_1836,DATA_2_1836,DATA_3_1836,DATA_4_1836,DATA_5_1836,DATA_6_1836,DATA_7_1836,DATA_8_1836,DATA_9_1836,C,BATCH_REF_NO_1836,TRF,2026-01-11 11:05:00,SOURCE_CODE_1836
TRN000000001837,2026-01-12,012,SAV1,2026-01-12,012,100000000037,FEE,12291.800,7087.400,D,MOD,INSTRUMENT_NO_18,861888,CUST000237,2026-01-12,2026-01-12,377779,EVEN,AMOUNT_TAG_1837,100000000037,012,84119,USD,11,N,A,PER,TXN0000000000001837,EXT_OFSTXN_CODE,DATA_1_1837,DATA_2_1837,DATA_3_1837,DATA_4_1837,DATA_5_1837,DATA_6_1837,DATA_7_1837,DATA_8_1837,DATA_9_1837,C,BATCH_REF_NO_1837,FEE,2026-01-12 12:12:00,SOURCE_CODE_1837
TRN000000001838,2026-01-13,013,CURR,2026-01-13,013,100000000038,INT,3427.100,23499.800,C,MOD,INSTRUMENT_NO_18,468234,CUST000238,2026-01-13,2026-01-13,309209,EVEN,AMOUNT_TAG_1838,100000000038,013,547871,PEN,5,N,A,PER,TXN0000000000001838,EXT_OFSTXN_CODE,DATA_1_1838,DATA_2_1838,DATA_3_1838,DATA_4_1838,DATA_5_1838,DATA_6_1838,DATA_7_1838,DATA_8_1838,DATA_9_1838,C,BATCH_REF_NO_1838,INT,2026-01-13 13:19:00,SOURCE_CODE_1838
TRN000000001839,2026-01-14,014,LOAN,2026-01-14,014,100000000039,REV,3351.200,7387.600,D,MOD,INSTRUMENT_NO_18,116347,CUST000239,2026-01-14,2026-01-14,850608,EVEN,AMOUNT_TAG_1839,100000000039,014,348998,EUR,32,N,A,PER,TXN0000000000001839,EXT_OFSTXN_CODE,DATA_1_1839,DATA_2_1839,DATA_3_1839,DATA_4_1839,DATA_5_1839,DATA_6_1839,DATA_7_1839,DATA_8_1839,DATA_9_1839,C,BATCH_REF_NO_1839,REV,2026-01-14 14:26:00,SOURCE_CODE_1839
TRN000000001840,2026-01-15,015,TD01,2026-01-15,015,100000000040,PAY,12212.600,7552.800,C,MOD,INSTRUMENT_NO_18,988940,CUST000240,2026-01-15,2026-01-15,619249,EVEN,AMOUNT_TAG_1840,100000000040,015,22751,BRL,8,N,A,PER,TXN0000000000001840,EXT_OFSTXN_CODE,DATA_1_1840,DATA_2_1840,DATA_3_1840,DATA_4_1840,DATA_5_1840,DATA_6_1840,DATA_7_1840,DATA_8_1840,DATA_9_1840,C,BATCH_REF_NO_1840,PAY,2026-01-15 15:33:00,SOURCE_CODE_1840
TRN000000001841,2026-01-16,016,CARD,2026-01-16,016,100000000041,ATM,13174.500,9389.300,D,MOD,INSTRUMENT_NO_18,242891,CUST000241,2026-01-16,2026-01-16,69666,EVEN,AMOUNT_TAG_1841,100000000041,016,592070,USD,20,N,U,PER,TXN0000000000001841,EXT_OFSTXN_CODE,DATA_1_1841,DATA_2_1841,DATA_3_1841,DATA_4_1841,DATA_5_1841,DATA_6_1841,DATA_7_1841,DATA_8_1841,DATA_9_1841,C,BATCH_REF_NO_1841,ATM,2026-01-16 16:40:00,SOURCE_CODE_1841
TRN000000001842,2026-01-17,017,CLRG,2026-01-17,017,100000000042,DEP,19285.300,16227.400,C,MOD,INSTRUMENT_NO_18,805206,CUST000242,2026-01-17,2026-01-17,660188,EVEN,AMOUNT_TAG_1842,100000000042,017,203603,PEN,17,N,A,PER,TXN0000000000001842,EXT_OFSTXN_CODE,DATA_1_1842,DATA_2_1842,DATA_3_1842,DATA_4_1842,DATA_5_1842,DATA_6_1842,DATA_7_1842,DATA_8_1842,DATA_9_1842,C,BATCH_REF_NO_1842,DEP,2026-01-17 17:47:00,SOURCE_CODE_1842
TRN000000001843,2026-01-18,018,SAV1,2026-01-18,018,100000000043,WDR,12412.000,16406.100,D,MOD,INSTRUMENT_NO_18,662034,CUST000243,2026-01-18,2026-01-18,671537,EVEN,AMOUNT_TAG_1843,100000000043,018,113838,EUR,1,N,A,PER,TXN0000000000001843,EXT_OFSTXN_CODE,DATA_1_1843,DATA_2_1843,DATA_3_1843,DATA_4_1843,DATA_5_1843,DATA_6_1843,DATA_7_1843,DATA_8_1843,DATA_9_1843,C,BATCH_REF_NO_1843,WDR,2026-01-18 18:54:00,SOURCE_CODE_1843
TRN000000001844,2026-01-19,019,CURR,2026-01-19,019,100000000044,TRF,2202.000,18235.900,C,MOD,INSTRUMENT_NO_18,683365,CUST000244,2026-01-19,2026-01-19,74019,EVEN,AMOUNT_TAG_1844,100000000044,019,260301,BRL,1,Y,A,PER,TXN0000000000001844,EXT_OFSTXN_CODE,DATA_1_1844,DATA_2_1844,DATA_3_1844,DATA_4_1844,DATA_5_1844,DATA_6_1844,DATA_7_1844,DATA_8_1844,DATA_9_1844,C,BATCH_REF_NO_1844,TRF,2026-01-19 19:01:00,SOURCE_CODE_1844
TRN000000001845,2026-01-20,020,LOAN,2026-01-20,020,100000000045,FEE,1979.600,14090.700,D,MOD,INSTRUMENT_NO_18,781197,CUST000245,2026-01-20,2026-01-20,774603,EVEN,AMOUNT_TAG_1845,100000000045,020,849280,USD,1,N,A,PER,TXN0000000000001845,EXT_OFSTXN_CODE,DATA_1_1845,DATA_2_1845,DATA_3_1845,DATA_4_1845,DATA_5_1845,DATA_6_1845,DATA_7_1845,DATA_8_1845,DATA_9_1845,C,BATCH_REF_NO_1845,FEE,2026-01-20 20:08:00,SOURCE_CODE_1845
TRN000000001846,2026-01-21,021,TD01,2026-01-21,021,100000000046,INT,15713.600,790.500,C,MOD,INSTRUMENT_NO_18,442310,CUST000246,2026-01-21,2026-01-21,68598,EVEN,AMOUNT_TAG_1846,100000000046,021,554886,PEN,6,N,A,PER,TXN0000000000001846,EXT_OFSTXN_CODE,DATA_1_1846,DATA_2_1846,DATA_3_1846,DATA_4_1846,DATA_5_1846,DATA_6_1846,DATA_7_1846,DATA_8_1846,DATA_9_1846,C,BATCH_REF_NO_1846,INT,2026-01-21 21:15:00,SOURCE_CODE_1846
TRN000000001847,2026-01-22,022,CARD,2026-01-22,022,100000000047,REV,10550.100,12013.900,D,MOD,INSTRUMENT_NO_18,366985,CUST000247,2026-01-22,2026-01-22,286906,EVEN,AMOUNT_TAG_1847,100000000047,022,67893,EUR,3,N,A,PER,TXN0000000000001847,EXT_OFSTXN_CODE,DATA_1_1847,DATA_2_1847,DATA_3_1847,DATA_4_1847,DATA_5_1847,DATA_6_1847,DATA_7_1847,DATA_8_1847,DATA_9_1847,C,BATCH_REF_NO_1847,REV,2026-01-22 22:22:00,SOURCE_CODE_1847
TRN000000001848,2026-01-23,023,CLRG,2026-01-23,023,100000000048,PAY,9924.300,17374.300,C,MOD,INSTRUMENT_NO_18,341905,CUST000248,2026-01-23,2026-01-23,113298,EVEN,AMOUNT_TAG_1848,100000000048,023,837469,BRL,6,N,A,PER,TXN0000000000001848,EXT_OFSTXN_CODE,DATA_1_1848,DATA_2_1848,DATA_3_1848,DATA_4_1848,DATA_5_1848,DATA_6_1848,DATA_7_1848,DATA_8_1848,DATA_9_1848,C,BATCH_REF_NO_1848,PAY,2026-01-23 23:29:00,SOURCE_CODE_1848
TRN000000001849,2026-01-24,024,SAV1,2026-01-24,024,100000000049,ATM,9738.900,17312.600,D,MOD,INSTRUMENT_NO_18,928892,CUST000249,2026-01-24,2026-01-24,116161,EVEN,AMOUNT_TAG_1849,100000000049,024,598952,USD,1,N,A,PER,TXN0000000000001849,EXT_OFSTXN_CODE,DATA_1_1849,DATA_2_1849,DATA_3_1849,DATA_4_1849,DATA_5_1849,DATA_6_1849,DATA_7_1849,DATA_8_1849,DATA_9_1849,C,BATCH_REF_NO_1849,ATM,2026-01-24 00:36:00,SOURCE_CODE_1849
TRN000000001850,2026-01-25,025,CURR,2026-01-25,025,100000000050,DEP,8828.900,19874.900,C,MOD,INSTRUMENT_NO_18,615878,CUST000250,2026-01-25,2026-01-25,149458,EVEN,AMOUNT_TAG_1850,100000000050,025,676915,PEN,33,N,A,PER,TXN0000000000001850,EXT_OFSTXN_CODE,DATA_1_1850,DATA_2_1850,DATA_3_1850,DATA_4_1850,DATA_5_1850,DATA_6_1850,DATA_7_1850,DATA_8_1850,DATA_9_1850,C,BATCH_REF_NO_1850,DEP,2026-01-25 01:43:00,SOURCE_CODE_1850
TRN000000001851,2026-01-26,001,LOAN,2026-01-26,001,100000000051,WDR,69308.800,160035.200,D,MOD,INSTRUMENT_NO_18,362147,CUST000251,2026-01-26,2026-01-26,941576,EVEN,AMOUNT_TAG_1851,100000000051,001,271429,EUR,10,N,A,PER,TXN0000000000001851,EXT_OFSTXN_CODE,DATA_1_1851,DATA_2_1851,DATA_3_1851,DATA_4_1851,DATA_5_1851,DATA_6_1851,DATA_7_1851,DATA_8_1851,DATA_9_1851,C,BATCH_REF_NO_1851,WDR,2026-01-26 02:50:00,SOURCE_CODE_1851
TRN000000001852,2026-01-27,002,TD01,2026-01-27,002,100000000052,TRF,14964.100,19670.600,C,MOD,INSTRUMENT_NO_18,547141,CUST000252,2026-01-27,2026-01-27,310601,EVEN,AMOUNT_TAG_1852,100000000052,002,32831,BRL,6,N,A,PER,TXN0000000000001852,EXT_OFSTXN_CODE,DATA_1_1852,DATA_2_1852,DATA_3_1852,DATA_4_1852,DATA_5_1852,DATA_6_1852,DATA_7_1852,DATA_8_1852,DATA_9_1852,C,BATCH_REF_NO_1852,TRF,2026-01-27 03:57:00,SOURCE_CODE_1852
TRN000000001853,2026-01-28,003,CARD,2026-01-28,003,100000000053,FEE,24161.300,2396.300,D,MOD,INSTRUMENT_NO_18,228439,CUST000253,2026-01-28,2026-01-28,940383,EVEN,AMOUNT_TAG_1853,100000000053,003,996574,USD,12,N,A,PER,TXN0000000000001853,EXT_OFSTXN_CODE,DATA_1_1853,DATA_2_1853,DATA_3_1853,DATA_4_1853,DATA_5_1853,DATA_6_1853,DATA_7_1853,DATA_8_1853,DATA_9_1853,C,BATCH_REF_NO_1853,FEE,2026-01-28 04:04:00,SOURCE_CODE_1853
TRN000000001854,2026-01-29,004,CLRG,2026-01-29,004,100000000054,INT,2520.900,5069.900,C,MOD,INSTRUMENT_NO_18,923948,CUST000254,2026-01-29,2026-01-29,447045,EVEN,AMOUNT_TAG_1854,100000000054,004,446795,PEN,29,N,A,PER,TXN0000000000001854,EXT_OFSTXN_CODE,DATA_1_1854,DATA_2_1854,DATA_3_1854,DATA_4_1854,DATA_5_1854,DATA_6_1854,DATA_7_1854,DATA_8_1854,DATA_9_1854,C,BATCH_REF_NO_1854,INT,2026-01-29 05:11:00,SOURCE_CODE_1854
TRN000000001855,2026-01-30,005,SAV1,2026-01-30,005,100000000055,REV,20836.700,5491.900,D,MOD,INSTRUMENT_NO_18,588771,CUST000255,2026-01-30,2026-01-30,476872,EVEN,AMOUNT_TAG_1855,100000000055,005,828027,EUR,8,N,A,PER,TXN0000000000001855,EXT_OFSTXN_CODE,DATA_1_1855,DATA_2_1855,DATA_3_1855,DATA_4_1855,DATA_5_1855,DATA_6_1855,DATA_7_1855,DATA_8_1855,DATA_9_1855,C,BATCH_REF_NO_1855,REV,2026-01-30 06:18:00,SOURCE_CODE_1855
TRN000000001856,2026-01-31,006,CURR,2026-01-31,006,100000000056,PAY,11448.100,4456.500,C,MOD,INSTRUMENT_NO_18,531017,CUST000256,2026-01-31,2026-01-31,799615,EVEN,AMOUNT_TAG_1856,100000000056,006,836000,BRL,30,N,A,PER,TXN0000000000001856,EXT_OFSTXN_CODE,DATA_1_1856,DATA_2_1856,DATA_3_1856,DATA_4_1856,DATA_5_1856,DATA_6_1856,DATA_7_1856,DATA_8_1856,DATA_9_1856,C,BATCH_REF_NO_1856,PAY,2026-01-31 07:25:00,SOURCE_CODE_1856
TRN000000001857,2026-02-01,007,LOAN,2026-02-01,007,100000000057,ATM,9403.800,22217.400,D,MOD,INSTRUMENT_NO_18,543610,CUST000257,2026-02-01,2026-02-01,614351,EVEN,AMOUNT_TAG_1857,100000000057,007,661447,USD,3,N,A,PER,TXN0000000000001857,EXT_OFSTXN_CODE,DATA_1_1857,DATA_2_1857,DATA_3_1857,DATA_4_1857,DATA_5_1857,DATA_6_1857,DATA_7_1857,DATA_8_1857,DATA_9_1857,C,BATCH_REF_NO_1857,ATM,2026-02-01 08:32:00,SOURCE_CODE_1857
TRN000000001858,2026-02-02,008,TD01,2026-02-02,008,100000000058,DEP,14003.100,1966.100,C,MOD,INSTRUMENT_NO_18,721168,CUST000258,2026-02-02,2026-02-02,123395,EVEN,AMOUNT_TAG_1858,100000000058,008,884539,PEN,33,N,A,PER,TXN0000000000001858,EXT_OFSTXN_CODE,DATA_1_1858,DATA_2_1858,DATA_3_1858,DATA_4_1858,DATA_5_1858,DATA_6_1858,DATA_7_1858,DATA_8_1858,DATA_9_1858,C,BATCH_REF_NO_1858,DEP,2026-02-02 09:39:00,SOURCE_CODE_1858
TRN000000001859,2026-02-03,009,CARD,2026-02-03,009,100000000059,WDR,5797.700,802.100,D,MOD,INSTRUMENT_NO_18,509014,CUST000259,2026-02-03,2026-02-03,968896,EVEN,AMOUNT_TAG_1859,100000000059,009,238923,EUR,8,N,A,PER,TXN0000000000001859,EXT_OFSTXN_CODE,DATA_1_1859,DATA_2_1859,DATA_3_1859,DATA_4_1859,DATA_5_1859,DATA_6_1859,DATA_7_1859,DATA_8_1859,DATA_9_1859,C,BATCH_REF_NO_1859,WDR,2026-02-03 10:46:00,SOURCE_CODE_1859
TRN000000001860,2026-02-04,010,CLRG,2026-02-04,010,100000000060,TRF,13954.900,19683.700,C,MOD,INSTRUMENT_NO_18,395247,CUST000260,2026-02-04,2026-02-04,828503,EVEN,AMOUNT_TAG_1860,100000000060,010,230122,BRL,12,N,A,PER,TXN0000000000001860,EXT_OFSTXN_CODE,DATA_1_1860,DATA_2_1860,DATA_3_1860,DATA_4_1860,DATA_5_1860,DATA_6_1860,DATA_7_1860,DATA_8_1860,DATA_9_1860,C,BATCH_REF_NO_1860,TRF,2026-02-04 11:53:00,SOURCE_CODE_1860
TRN000000001861,2026-02-05,011,SAV1,2026-02-05,011,100000000061,FEE,7257.600,12818.400,D,MOD,INSTRUMENT_NO_18,632627,CUST000261,2026-02-05,2026-02-05,922296,EVEN,AMOUNT_TAG_1861,100000000061,011,21654,USD,4,N,A,PER,TXN0000000000001861,EXT_OFSTXN_CODE,DATA_1_1861,DATA_2_1861,DATA_3_1861,DATA_4_1861,DATA_5_1861,DATA_6_1861,DATA_7_1861,DATA_8_1861,DATA_9_1861,C,BATCH_REF_NO_1861,FEE,2026-02-05 12:00:00,SOURCE_CODE_1861
TRN000000001862,2026-02-06,012,CURR,2026-02-06,012,100000000062,INT,24543.700,15435.900,C,MOD,INSTRUMENT_NO_18,280593,CUST000262,2026-02-06,2026-02-06,97854,EVEN,AMOUNT_TAG_1862,100000000062,012,534508,PEN,16,N,A,PER,TXN0000000000001862,EXT_OFSTXN_CODE,DATA_1_1862,DATA_2_1862,DATA_3_1862,DATA_4_1862,DATA_5_1862,DATA_6_1862,DATA_7_1862,DATA_8_1862,DATA_9_1862,C,BATCH_REF_NO_1862,INT,2026-02-06 13:07:00,SOURCE_CODE_1862
TRN000000001863,2026-02-07,013,LOAN,2026-02-07,013,100000000063,REV,19359.100,24336.500,D,MOD,INSTRUMENT_NO_18,618297,CUST000263,2026-02-07,2026-02-07,117079,EVEN,AMOUNT_TAG_1863,100000000063,013,58768,EUR,10,Y,A,PER,TXN0000000000001863,EXT_OFSTXN_CODE,DATA_1_1863,DATA_2_1863,DATA_3_1863,DATA_4_1863,DATA_5_1863,DATA_6_1863,DATA_7_1863,DATA_8_1863,DATA_9_1863,C,BATCH_REF_NO_1863,REV,2026-02-07 14:14:00,SOURCE_CODE_1863
TRN000000001864,2026-02-08,014,TD01,2026-02-08,014,100000000064,PAY,13150.100,15960.600,C,MOD,INSTRUMENT_NO_18,768711,CUST000264,2026-02-08,2026-02-08,517375,EVEN,AMOUNT_TAG_1864,100000000064,014,580187,BRL,19,N,U,PER,TXN0000000000001864,EXT_OFSTXN_CODE,DATA_1_1864,DATA_2_1864,DATA_3_1864,DATA_4_1864,DATA_5_1864,DATA_6_1864,DATA_7_1864,DATA_8_1864,DATA_9_1864,C,BATCH_REF_NO_1864,PAY,2026-02-08 15:21:00,SOURCE_CODE_1864
TRN000000001865,2026-02-09,015,CARD,2026-02-09,015,100000000065,ATM,22483.700,17336.600,D,MOD,INSTRUMENT_NO_18,208116,CUST000265,2026-02-09,2026-02-09,4663,EVEN,AMOUNT_TAG_1865,100000000065,015,268670,USD,24,N,A,PER,TXN0000000000001865,EXT_OFSTXN_CODE,DATA_1_1865,DATA_2_1865,DATA_3_1865,DATA_4_1865,DATA_5_1865,DATA_6_1865,DATA_7_1865,DATA_8_1865,DATA_9_1865,C,BATCH_REF_NO_1865,ATM,2026-02-09 16:28:00,SOURCE_CODE_1865
TRN000000001866,2026-02-10,016,CLRG,2026-02-10,016,100000000066,DEP,19666.300,7875.000,C,MOD,INSTRUMENT_NO_18,463181,CUST000266,2026-02-10,2026-02-10,294267,EVEN,AMOUNT_TAG_1866,100000000066,016,917588,PEN,2,N,A,PER,TXN0000000000001866,EXT_OFSTXN_CODE,DATA_1_1866,DATA_2_1866,DATA_3_1866,DATA_4_1866,DATA_5_1866,DATA_6_1866,DATA_7_1866,DATA_8_1866,DATA_9_1866,C,BATCH_REF_NO_1866,DEP,2026-02-10 17:35:00,SOURCE_CODE_1866
TRN000000001867,2026-02-11,017,SAV1,2026-02-11,017,100000000067,WDR,15033.200,19175.800,D,MOD,INSTRUMENT_NO_18,369598,CUST000267,2026-02-11,2026-02-11,6495,EVEN,AMOUNT_TAG_1867,100000000067,017,416834,EUR,26,N,A,PER,TXN0000000000001867,EXT_OFSTXN_CODE,DATA_1_1867,DATA_2_1867,DATA_3_1867,DATA_4_1867,DATA_5_1867,DATA_6_1867,DATA_7_1867,DATA_8_1867,DATA_9_1867,C,BATCH_REF_NO_1867,WDR,2026-02-11 18:42:00,SOURCE_CODE_1867
TRN000000001868,2026-02-12,018,CURR,2026-02-12,018,100000000068,TRF,12961.000,8348.600,C,MOD,INSTRUMENT_NO_18,903323,CUST000268,2026-02-12,2026-02-12,745135,EVEN,AMOUNT_TAG_1868,100000000068,018,675158,BRL,16,N,A,PER,TXN0000000000001868,EXT_OFSTXN_CODE,DATA_1_1868,DATA_2_1868,DATA_3_1868,DATA_4_1868,DATA_5_1868,DATA_6_1868,DATA_7_1868,DATA_8_1868,DATA_9_1868,C,BATCH_REF_NO_1868,TRF,2026-02-12 19:49:00,SOURCE_CODE_1868
TRN000000001869,2026-02-13,019,LOAN,2026-02-13,019,100000000069,FEE,23055.500,18848.300,D,MOD,INSTRUMENT_NO_18,344079,CUST000269,2026-02-13,2026-02-13,523851,EVEN,AMOUNT_TAG_1869,100000000069,019,70641,USD,17,N,A,PER,TXN0000000000001869,EXT_OFSTXN_CODE,DATA_1_1869,DATA_2_1869,DATA_3_1869,DATA_4_1869,DATA_5_1869,DATA_6_1869,DATA_7_1869,DATA_8_1869,DATA_9_1869,C,BATCH_REF_NO_1869,FEE,2026-02-13 20:56:00,SOURCE_CODE_1869
TRN000000001870,2026-02-14,020,TD01,2026-02-14,020,100000000070,INT,19278.600,9683.800,C,MOD,INSTRUMENT_NO_18,294565,CUST000270,2026-02-14,2026-02-14,212076,EVEN,AMOUNT_TAG_1870,100000000070,020,675128,PEN,23,N,A,PER,TXN0000000000001870,EXT_OFSTXN_CODE,DATA_1_1870,DATA_2_1870,DATA_3_1870,DATA_4_1870,DATA_5_1870,DATA_6_1870,DATA_7_1870,DATA_8_1870,DATA_9_1870,C,BATCH_REF_NO_1870,INT,2026-02-14 21:03:00,SOURCE_CODE_1870
TRN000000001871,2026-02-15,021,CARD,2026-02-15,021,100000000071,REV,10725.100,13060.400,D,MOD,INSTRUMENT_NO_18,651713,CUST000271,2026-02-15,2026-02-15,387492,EVEN,AMOUNT_TAG_1871,100000000071,021,309245,EUR,25,N,A,PER,TXN0000000000001871,EXT_OFSTXN_CODE,DATA_1_1871,DATA_2_1871,DATA_3_1871,DATA_4_1871,DATA_5_1871,DATA_6_1871,DATA_7_1871,DATA_8_1871,DATA_9_1871,C,BATCH_REF_NO_1871,REV,2026-02-15 22:10:00,SOURCE_CODE_1871
TRN000000001872,2026-02-16,022,CLRG,2026-02-16,022,100000000072,PAY,2025.000,16903.400,C,MOD,INSTRUMENT_NO_18,419673,CUST000272,2026-02-16,2026-02-16,625113,EVEN,AMOUNT_TAG_1872,100000000072,022,143106,BRL,18,N,A,PER,TXN0000000000001872,EXT_OFSTXN_CODE,DATA_1_1872,DATA_2_1872,DATA_3_1872,DATA_4_1872,DATA_5_1872,DATA_6_1872,DATA_7_1872,DATA_8_1872,DATA_9_1872,C,BATCH_REF_NO_1872,PAY,2026-02-16 23:17:00,SOURCE_CODE_1872
TRN000000001873,2026-02-17,023,SAV1,2026-02-17,023,100000000073,ATM,2245.900,6535.700,D,MOD,INSTRUMENT_NO_18,133729,CUST000273,2026-02-17,2026-02-17,690657,EVEN,AMOUNT_TAG_1873,100000000073,023,736891,USD,14,N,A,PER,TXN0000000000001873,EXT_OFSTXN_CODE,DATA_1_1873,DATA_2_1873,DATA_3_1873,DATA_4_1873,DATA_5_1873,DATA_6_1873,DATA_7_1873,DATA_8_1873,DATA_9_1873,C,BATCH_REF_NO_1873,ATM,2026-02-17 00:24:00,SOURCE_CODE_1873
TRN000000001874,2026-02-18,024,CURR,2026-02-18,024,100000000074,DEP,4060.100,21607.300,C,MOD,INSTRUMENT_NO_18,677506,CUST000274,2026-02-18,2026-02-18,181153,EVEN,AMOUNT_TAG_1874,100000000074,024,482302,PEN,1,N,A,PER,TXN0000000000001874,EXT_OFSTXN_CODE,DATA_1_1874,DATA_2_1874,DATA_3_1874,DATA_4_1874,DATA_5_1874,DATA_6_1874,DATA_7_1874,DATA_8_1874,DATA_9_1874,C,BATCH_REF_NO_1874,DEP,2026-02-18 01:31:00,SOURCE_CODE_1874
TRN000000001875,2026-02-19,025,LOAN,2026-02-19,025,100000000075,WDR,21422.600,23843.800,D,MOD,INSTRUMENT_NO_18,765346,CUST000275,2026-02-19,2026-02-19,806786,EVEN,AMOUNT_TAG_1875,100000000075,025,82008,EUR,11,N,A,PER,TXN0000000000001875,EXT_OFSTXN_CODE,DATA_1_1875,DATA_2_1875,DATA_3_1875,DATA_4_1875,DATA_5_1875,DATA_6_1875,DATA_7_1875,DATA_8_1875,DATA_9_1875,C,BATCH_REF_NO_1875,WDR,2026-02-19 02:38:00,SOURCE_CODE_1875
TRN000000001876,2026-02-20,001,TD01,2026-02-20,001,100000000076,TRF,7526.300,1586.500,C,MOD,INSTRUMENT_NO_18,650688,CUST000276,2026-02-20,2026-02-20,631037,EVEN,AMOUNT_TAG_1876,100000000076,001,587823,BRL,27,N,A,PER,TXN0000000000001876,EXT_OFSTXN_CODE,DATA_1_1876,DATA_2_1876,DATA_3_1876,DATA_4_1876,DATA_5_1876,DATA_6_1876,DATA_7_1876,DATA_8_1876,DATA_9_1876,C,BATCH_REF_NO_1876,TRF,2026-02-20 03:45:00,SOURCE_CODE_1876
TRN000000001877,2026-02-21,002,CARD,2026-02-21,002,100000000077,FEE,5154.900,8497.100,D,MOD,INSTRUMENT_NO_18,15447,CUST000277,2026-02-21,2026-02-21,697849,EVEN,AMOUNT_TAG_1877,100000000077,002,460943,USD,17,N,A,PER,TXN0000000000001877,EXT_OFSTXN_CODE,DATA_1_1877,DATA_2_1877,DATA_3_1877,DATA_4_1877,DATA_5_1877,DATA_6_1877,DATA_7_1877,DATA_8_1877,DATA_9_1877,C,BATCH_REF_NO_1877,FEE,2026-02-21 04:52:00,SOURCE_CODE_1877
TRN000000001878,2026-02-22,003,CLRG,2026-02-22,003,100000000078,INT,10349.400,9150.600,C,MOD,INSTRUMENT_NO_18,307567,CUST000278,2026-02-22,2026-02-22,69723,EVEN,AMOUNT_TAG_1878,100000000078,003,581671,PEN,18,N,A,PER,TXN0000000000001878,EXT_OFSTXN_CODE,DATA_1_1878,DATA_2_1878,DATA_3_1878,DATA_4_1878,DATA_5_1878,DATA_6_1878,DATA_7_1878,DATA_8_1878,DATA_9_1878,C,BATCH_REF_NO_1878,INT,2026-02-22 05:59:00,SOURCE_CODE_1878
TRN000000001879,2026-02-23,004,SAV1,2026-02-23,004,100000000079,REV,488.100,157.600,D,MOD,INSTRUMENT_NO_18,294307,CUST000279,2026-02-23,2026-02-23,766894,EVEN,AMOUNT_TAG_1879,100000000079,004,163984,EUR,11,N,A,PER,TXN0000000000001879,EXT_OFSTXN_CODE,DATA_1_1879,DATA_2_1879,DATA_3_1879,DATA_4_1879,DATA_5_1879,DATA_6_1879,DATA_7_1879,DATA_8_1879,DATA_9_1879,C,BATCH_REF_NO_1879,REV,2026-02-23 06:06:00,SOURCE_CODE_1879
TRN000000001880,2026-02-24,005,CURR,2026-02-24,005,100000000080,PAY,13184.200,13054.400,C,MOD,INSTRUMENT_NO_18,141176,CUST000280,2026-02-24,2026-02-24,26183,EVEN,AMOUNT_TAG_1880,100000000080,005,824073,BRL,1,N,A,PER,TXN0000000000001880,EXT_OFSTXN_CODE,DATA_1_1880,DATA_2_1880,DATA_3_1880,DATA_4_1880,DATA_5_1880,DATA_6_1880,DATA_7_1880,DATA_8_1880,DATA_9_1880,C,BATCH_REF_NO_1880,PAY,2026-02-24 07:13:00,SOURCE_CODE_1880
TRN000000001881,2026-02-25,006,LOAN,2026-02-25,006,100000000081,ATM,24039.400,16005.300,D,MOD,INSTRUMENT_NO_18,31503,CUST000281,2026-02-25,2026-02-25,903824,EVEN,AMOUNT_TAG_1881,100000000081,006,779759,USD,23,N,A,PER,TXN0000000000001881,EXT_OFSTXN_CODE,DATA_1_1881,DATA_2_1881,DATA_3_1881,DATA_4_1881,DATA_5_1881,DATA_6_1881,DATA_7_1881,DATA_8_1881,DATA_9_1881,C,BATCH_REF_NO_1881,ATM,2026-02-25 08:20:00,SOURCE_CODE_1881
